gpsTime,lat,lon,altitude,speed,bearing,accuracy
1530997358000,40.77933356,-102.36811131,1149.80004882812,1.5,358.7,3
1530997359000,40.77934938,-102.36811116,1150,1.5,359.9,3
1530997360000,40.77936528,-102.36811153,1150,1.5,0.8,3
1530997361000,40.77938136,-102.36811178,1149.90002441406,1.5,1.3,3
1530997362000,40.77939699,-102.36811225,1149.5,1.5,359.8,3
1530997363000,40.77941168,-102.36811372,1149.59997558594,1.5,358.5,3
1530997364000,40.77942603,-102.36811457,1149.09997558594,1.5,358.8,3
1530997365000,40.77944059,-102.36811511,1148.90002441406,1.5,357.8,3
1530997366000,40.77945504,-102.36811586,1148.80004882812,1.5,358.8,3
1530997367000,40.77946923,-102.36811556,1149,1.5,359.4,3
1530997368000,40.77948333,-102.368115,1149,1.5,0.8,3
1530997369000,40.77949808,-102.36811468,1149,1.5,359.6,3
1530997370000,40.77951281,-102.3681149,1148.59997558594,1.5,358.3,3
1530997371000,40.77952713,-102.3681155,1148.80004882812,1.5,357.8,3
1530997372000,40.77954134,-102.36811597,1149,1.5,358.6,3
1530997373000,40.77955508,-102.36811635,1149.5,1.5,359.2,3
1530997374000,40.77956888,-102.36811666,1149.5,1.5,0.7,3
1530997375000,40.77958286,-102.36811669,1149.40002441406,1.5,359.3,3
1530997376000,40.77959707,-102.36811697,1149.5,1.5,359.1,3
1530997377000,40.7796114,-102.36811703,1149.40002441406,1.5,359.1,3
1530997378000,40.77962652,-102.36811751,1148.69995117188,1.5,0.1,3
1530997379000,40.77964183,-102.36811694,1148.80004882812,1.5,0.7,3
1530997380000,40.77965757,-102.36811638,1148.40002441406,1.5,359,3
1530997381000,40.77967335,-102.3681157,1148.59997558594,1.5,358.9,3
1530997382000,40.77968983,-102.36811488,1148.69995117188,1.5,357.3,3
1530997383000,40.77970666,-102.36811451,1148.80004882812,1.5,358.7,3
1530997384000,40.779724,-102.36811376,1148.69995117188,1.5,359.5,3
1530997385000,40.77974102,-102.36811322,1148.69995117188,1.5,0.8,3
1530997386000,40.7797578,-102.36811234,1148.5,1.75,1.2,3
1530997387000,40.77977465,-102.36811166,1147.59997558594,1.75,1,3
1530997388000,40.77979077,-102.36811129,1147.40002441406,1.75,0.2,3
1530997389000,40.77980641,-102.36811172,1147.80004882812,1.75,358.9,3
1530997390000,40.77982196,-102.36811306,1147.90002441406,1.75,358.2,3
1530997391000,40.77983799,-102.36811432,1147.69995117188,1.75,358.6,3
1530997392000,40.77985384,-102.36811612,1147.09997558594,1.75,357.2,3
1530997393000,40.7798689,-102.36811849,1147,1.75,356.7,3
1530997394000,40.77988408,-102.36812019,1146.80004882812,1.75,357.4,3
1530997395000,40.7798985,-102.36812173,1147.09997558594,1.75,357.9,3
1530997396000,40.77991382,-102.36812426,1147.09997558594,1.75,357.6,3
1530997397000,40.77992867,-102.368127,1147.69995117188,1.75,355.1,3
1530997398000,40.77994396,-102.36813009,1147.09997558594,1.75,354.2,3
1530997399000,40.7799595,-102.36813236,1147.09997558594,1.75,355,3
1530997400000,40.77997497,-102.36813384,1147.19995117188,1.75,356.6,3
1530997401000,40.77999107,-102.36813419,1147.59997558594,1.75,358.8,3
1530997402000,40.78000682,-102.36813422,1146.90002441406,1.75,358.9,3
1530997403000,40.78002172,-102.36813412,1146.59997558594,1.75,357.8,3
1530997404000,40.78003674,-102.36813326,1147.40002441406,1.75,359.8,3
1530997405000,40.78005223,-102.368132,1147.90002441406,1.75,0.5,3
1530997406000,40.7800678,-102.36813122,1147.80004882812,1.75,1.6,3
1530997407000,40.78008263,-102.36813131,1147,1.75,357.6,3
1530997408000,40.78009751,-102.36813285,1147.19995117188,1.75,356.2,3
1530997409000,40.78011267,-102.36813398,1146.69995117188,1.75,355.1,3
1530997410000,40.78012792,-102.3681339,1146.90002441406,1.75,357.8,3
1530997411000,40.78014323,-102.36813326,1147.19995117188,1.75,359.4,3
1530997412000,40.78015885,-102.36813276,1147.19995117188,1.75,2.8,3
1530997413000,40.78017415,-102.36813425,1147.09997558594,1.75,3.1,3
1530997414000,40.78019007,-102.36813481,1147.30004882812,1.75,2.3,3
1530997415000,40.78020644,-102.3681366,1147.80004882812,1.75,359.9,3
1530997416000,40.78022414,-102.36813844,1148,1.75,358.8,3
1530997417000,40.78024333,-102.36814016,1148.09997558594,1.75,358,3
1530997418000,40.78026161,-102.36814161,1147.59997558594,1.75,357.3,3
1530997419000,40.78027842,-102.36814387,1147.30004882812,1.75,356.1,3
1530997420000,40.78029507,-102.36814581,1147.5,1.75,356.4,3
1530997421000,40.78031179,-102.36814652,1148,1.75,357.5,3
1530997422000,40.78032774,-102.36814719,1147.80004882812,1.75,358.5,3
1530997423000,40.78034305,-102.36814689,1148,1.75,359.4,3
1530997424000,40.78035812,-102.36814591,1148.40002441406,1.75,0,3
1530997425000,40.78037389,-102.36814458,1148.90002441406,1.75,1.1,3
1530997426000,40.78038948,-102.36814425,1148.69995117188,1.75,359.1,3
1530997427000,40.78040512,-102.36814607,1148.19995117188,1.75,356.5,3
1530997428000,40.78042148,-102.36814864,1148.09997558594,1.75,354.2,3
1530997429000,40.78043749,-102.36815054,1148.69995117188,1.75,356.6,3
1530997430000,40.78045353,-102.36815048,1149.5,1.75,359,3
1530997431000,40.78046945,-102.3681486,1150.09997558594,1.75,0.3,3
1530997432000,40.78048397,-102.36814758,1150.40002441406,1.75,358.2,3
1530997433000,40.78049884,-102.36814756,1149.40002441406,1.75,356.7,3
1530997434000,40.78051435,-102.36814718,1148.5,1.75,354.7,3
1530997435000,40.78052958,-102.36814664,1148.5,1.75,358,3
1530997436000,40.78054547,-102.36814537,1149.40002441406,1.75,358.4,3
1530997437000,40.78056162,-102.36814363,1149.40002441406,1.75,2.6,3
1530997438000,40.78057758,-102.36814164,1149.90002441406,1.75,0,3
1530997439000,40.78059441,-102.36814009,1150,1.75,0.8,3
1530997440000,40.78061068,-102.36813922,1149.90002441406,1.75,355.6,3
1530997441000,40.78062654,-102.3681393,1149.59997558594,1.75,355.8,3
1530997442000,40.7806423,-102.36814043,1149.40002441406,1.75,352.4,3
1530997443000,40.78065818,-102.36814169,1148.90002441406,1.75,354.2,3
1530997444000,40.78067368,-102.36814089,1149.19995117188,1.75,356.1,3
1530997445000,40.78068939,-102.36813925,1149.19995117188,1.75,359.6,3
1530997446000,40.78070515,-102.36813682,1149.40002441406,1.75,0.2,3
1530997447000,40.78072103,-102.36813422,1148.90002441406,1.75,1.9,3
1530997448000,40.78073587,-102.36813358,1148.80004882812,1.75,1.9,4
1530997449000,40.78075299,-102.36812855,1149.5,1.75,2.4,4
1530997450000,40.78076933,-102.36812723,1149.59997558594,1.75,359.9,3
1530997451000,40.78078585,-102.36812608,1149.90002441406,1.75,359.5,3
1530997452000,40.78080219,-102.36812445,1150.09997558594,1.75,359.9,3
1530997453000,40.78081807,-102.3681233,1150.30004882812,1.75,0.7,3
1530997454000,40.78083402,-102.36812172,1150.69995117188,1.75,0.9,3
1530997455000,40.78084984,-102.36812035,1150.90002441406,1.75,1.2,3
1530997456000,40.78086481,-102.36811828,1151.59997558594,1.75,0.7,3
1530997457000,40.78087918,-102.36811595,1151.90002441406,1.75,0.7,3
1530997458000,40.78089358,-102.36811366,1152.19995117188,1.75,0.8,3
1530997459000,40.78090786,-102.368111,1152.80004882812,1.75,0.6,3
1530997460000,40.78092215,-102.3681086,1152.80004882812,1.75,0.7,3
1530997461000,40.78093575,-102.36810707,1152.90002441406,1.75,359.9,4
1530997462000,40.78094875,-102.36810558,1153,1.5,359.8,3
1530997463000,40.78096213,-102.36810381,1153.09997558594,1.5,359.9,3
1530997464000,40.78097545,-102.36810177,1153.19995117188,1.5,0.9,3
1530997465000,40.78098895,-102.36809977,1153.19995117188,1.5,1.2,3
1530997466000,40.78100241,-102.3680979,1153.09997558594,1.5,1.5,3
1530997467000,40.78101553,-102.36809636,1153.19995117188,1.5,1.7,3
1530997468000,40.78102856,-102.36809494,1153.30004882812,1.5,1.9,3
1530997469000,40.78104176,-102.36809381,1153.19995117188,1.5,1.9,3
1530997470000,40.78105506,-102.36809274,1153.09997558594,1.5,1.9,3
1530997471000,40.78106843,-102.3680919,1153.09997558594,1.5,1.9,3
1530997472000,40.78108195,-102.36809073,1153,1.5,2.1,3
1530997473000,40.78109553,-102.3680897,1153.09997558594,1.5,2.1,3
1530997474000,40.78110914,-102.36808898,1152.90002441406,1.5,2.2,3
1530997475000,40.78112268,-102.3680884,1152.90002441406,1.5,1.8,3
1530997476000,40.78113616,-102.36808808,1152.80004882812,1.5,1.4,3
1530997477000,40.78114964,-102.36808842,1152.59997558594,1.5,0.8,3
1530997478000,40.78116303,-102.36808924,1152.40002441406,1.5,359.9,3
1530997479000,40.78117664,-102.36809019,1152.80004882812,1.5,359.2,4
1530997480000,40.78119004,-102.3680909,1152.59997558594,1.5,359.6,3
1530997481000,40.78120381,-102.36809195,1152.5,1.5,358.5,3
1530997482000,40.78121746,-102.36809322,1152.09997558594,1.5,357.9,3
1530997483000,40.78123099,-102.36809438,1152,1.5,357.2,3
1530997484000,40.7812442,-102.36809599,1152.30004882812,1.5,358.1,3
1530997485000,40.7812581,-102.36809716,1152.59997558594,1.5,359.9,3
1530997486000,40.78127258,-102.36809691,1152.40002441406,1.5,1.3,3
1530997487000,40.78128774,-102.36809558,1152.09997558594,1.5,5.1,3
1530997488000,40.78130258,-102.36809395,1151.80004882812,1.5,4.3,3
1530997489000,40.78131696,-102.36809328,1151.59997558594,1.5,2.5,3
1530997490000,40.78133132,-102.36809352,1151.40002441406,1.5,358.9,3
1530997491000,40.78134516,-102.36809417,1151.30004882812,1.5,358.6,3
1530997492000,40.78135908,-102.36809424,1150.90002441406,1.5,359.9,3
1530997493000,40.7813729,-102.36809494,1150.5,1.5,0.6,3
1530997494000,40.78138766,-102.3680958,1150.30004882812,1.5,1.5,3
1530997495000,40.78140199,-102.36809608,1150.30004882812,1.5,1.6,3
1530997496000,40.78141633,-102.36809622,1150.5,1.5,1.9,3
1530997497000,40.78143139,-102.36809541,1150.59997558594,1.5,2.8,3
1530997498000,40.78144676,-102.36809519,1150.5,1.5,0.6,3
1530997499000,40.7814613,-102.36809708,1150.5,1.5,355.1,3
1530997500000,40.78147602,-102.36809841,1150.69995117188,1.5,356.9,3
1530997501000,40.78149076,-102.36809837,1151.19995117188,1.5,0.2,3
1530997502000,40.78150521,-102.36809629,1151.30004882812,1.5,4.2,3
1530997503000,40.78151991,-102.3680956,1151.09997558594,1.5,0.9,3
1530997504000,40.78153437,-102.36809541,1151.5,1.5,358.7,3
1530997505000,40.78154876,-102.3680955,1151.40002441406,1.5,358.1,3
1530997506000,40.78156358,-102.36809633,1151.09997558594,1.5,357.6,3
1530997507000,40.78157877,-102.3680975,1150.40002441406,1.5,357.8,3
1530997508000,40.78159343,-102.36809792,1150.80004882812,1.5,359,3
1530997509000,40.78160797,-102.3680982,1150.69995117188,1.5,359.6,3
1530997510000,40.78162317,-102.36809851,1150.80004882812,1.5,0.4,3
1530997511000,40.78163854,-102.36809863,1150.69995117188,1.5,359.7,3
1530997512000,40.7816541,-102.36809973,1151,1.5,359.8,3
1530997513000,40.78166985,-102.36809962,1151.40002441406,1.5,0.5,3
1530997514000,40.78168599,-102.36809922,1151.5,1.5,0.9,3
1530997515000,40.78170074,-102.3680985,1151.40002441406,1.5,1.3,3
1530997516000,40.78171565,-102.36809796,1151.5,1.5,0.9,3
1530997517000,40.7817307,-102.36809716,1151.90002441406,1.5,1.5,3
1530997518000,40.78174527,-102.36809666,1151.69995117188,1.5,1.2,3
1530997519000,40.78175927,-102.36809568,1152.09997558594,1.5,2.1,3
1530997520000,40.78177371,-102.36809632,1151.40002441406,1.5,359.3,3
1530997521000,40.78178777,-102.36809705,1151.09997558594,1.5,0,3
1530997522000,40.78180208,-102.36809764,1151.09997558594,1.5,358.8,3
1530997523000,40.7818152,-102.3680982,1150.80004882812,1.5,359.7,3
1530997524000,40.78182862,-102.36809927,1150.90002441406,1.5,0,3
1530997525000,40.78184199,-102.36810075,1151,1.5,358.3,3
1530997526000,40.78185561,-102.36810226,1151.09997558594,1.5,359.8,3
1530997527000,40.78187096,-102.36810266,1152.30004882812,1.5,359.6,3
1530997528000,40.78188628,-102.36810299,1151.80004882812,1.5,0.5,3
1530997529000,40.78190217,-102.36810222,1152,1.5,1.4,3
1530997530000,40.78191824,-102.36810178,1151.40002441406,1.5,358.6,3
1530997531000,40.78193416,-102.36810124,1152,1.5,0.3,3
1530997532000,40.78194976,-102.36810143,1152,1.5,358.1,3
1530997533000,40.78196469,-102.36810143,1151.80004882812,1.5,0.6,3
1530997534000,40.7819799,-102.36810103,1151,1.5,0.4,3
1530997535000,40.78199453,-102.36810084,1150.30004882812,1.5,1.1,3
1530997536000,40.78200961,-102.36810043,1150.40002441406,1.5,359.5,3
1530997537000,40.78202464,-102.36810113,1150.40002441406,1.5,358.3,3
1530997538000,40.78203988,-102.36810159,1150.90002441406,1.5,359.4,3
1530997539000,40.78205463,-102.36810174,1150.5,1.5,0.9,3
1530997540000,40.78206928,-102.36810204,1150.30004882812,1.5,359.1,3
1530997541000,40.78208303,-102.36810333,1150,1.5,355.3,3
1530997542000,40.78209609,-102.36810567,1149.69995117188,1.5,354.5,3
1530997543000,40.7821102,-102.36810745,1149.40002441406,1.5,354.5,4
1530997544000,40.78212405,-102.36811061,1150.09997558594,1.75,354.9,4
1530997545000,40.78213863,-102.36811209,1150.19995117188,1.75,355.4,3
1530997546000,40.78215398,-102.36811194,1149.90002441406,1.75,358.4,3
1530997547000,40.78216943,-102.36811123,1149.90002441406,1.75,359.3,3
1530997548000,40.78218488,-102.36811084,1149.80004882812,1.75,359.5,3
1530997549000,40.78220028,-102.36811095,1149.90002441406,1.75,359.4,3
1530997550000,40.78221563,-102.36811095,1149.80004882812,1.75,359.5,3
1530997551000,40.78223069,-102.36811085,1149.90002441406,1.75,359.3,3
1530997552000,40.78224589,-102.36811075,1149.80004882812,1.75,359.4,3
1530997553000,40.78226135,-102.36811058,1149.80004882812,1.75,359.5,3
1530997554000,40.78227655,-102.3681103,1150,1.75,359.9,3
1530997555000,40.78229161,-102.36811013,1150.09997558594,1.75,359.9,3
1530997556000,40.78230698,-102.36811016,1150.09997558594,1.75,359.5,3
1530997557000,40.78232223,-102.36811017,1150.19995117188,1.75,359.6,3
1530997558000,40.78233716,-102.36811009,1150.19995117188,1.75,359.7,3
1530997559000,40.78235238,-102.36810996,1150.19995117188,1.75,359.8,3
1530997560000,40.78236757,-102.36811021,1150.09997558594,1.75,359.9,3
1530997561000,40.78238273,-102.36811071,1150.19995117188,1.75,359.6,4
1530997562000,40.78239783,-102.36811101,1150.19995117188,1.75,359.8,3
1530997563000,40.78241304,-102.36811142,1150.09997558594,1.75,359.3,3
1530997564000,40.7824283,-102.36811119,1150.40002441406,1.75,359.4,3
1530997565000,40.78244353,-102.36811114,1150.40002441406,1.75,359.3,3
1530997566000,40.7824587,-102.36811108,1150.30004882812,1.75,359.3,3
1530997567000,40.78247381,-102.36811115,1150.30004882812,1.75,359.2,3
1530997568000,40.78248915,-102.3681112,1150.30004882812,1.75,359.5,3
1530997569000,40.7825042,-102.36811109,1150,1.75,359.6,3
1530997570000,40.78251913,-102.36811106,1150.09997558594,1.75,359.4,3
1530997571000,40.78253384,-102.36811107,1150.30004882812,1.75,358.8,3
1530997572000,40.78254833,-102.36811112,1150.30004882812,1.75,358.6,3
1530997573000,40.78256302,-102.3681112,1150.30004882812,1.75,358.8,3
1530997574000,40.78257784,-102.36811106,1150.30004882812,1.75,359.1,3
1530997575000,40.78259291,-102.36811101,1150.19995117188,1.75,359,3
1530997576000,40.78260804,-102.36811076,1150.40002441406,1.75,358.8,3
1530997577000,40.78262297,-102.36811113,1150.5,1.75,358,3
1530997578000,40.78263808,-102.36811176,1150.59997558594,1.75,357.5,3
1530997579000,40.78265282,-102.36811226,1150.69995117188,1.75,357.1,3
1530997580000,40.78266761,-102.36811268,1150.90002441406,1.75,357.5,3
1530997581000,40.78268251,-102.36811355,1151,1.75,357.5,3
1530997582000,40.78269746,-102.36811436,1151.09997558594,1.75,357.7,3
1530997583000,40.78271262,-102.3681152,1151,1.75,357.6,3
1530997584000,40.7827279,-102.36811609,1151,1.75,357.5,3
1530997585000,40.78274305,-102.36811681,1151,1.75,357.4,3
1530997586000,40.78275826,-102.36811718,1151,1.75,357.5,3
1530997587000,40.78277317,-102.36811731,1151.19995117188,1.75,357.4,3
1530997588000,40.78278782,-102.36811736,1151.30004882812,1.75,357.6,3
1530997589000,40.78280232,-102.3681173,1151.19995117188,1.5,357.7,3
1530997590000,40.78281661,-102.36811759,1151.09997558594,1.75,358.3,3
1530997591000,40.78283121,-102.36811799,1151,1.75,358.5,3
1530997592000,40.78284553,-102.36811812,1150.90002441406,1.5,359,3
1530997593000,40.78285962,-102.36811803,1150.80004882812,1.5,359.2,3
1530997594000,40.78287385,-102.36811807,1150.69995117188,1.5,359.6,3
1530997595000,40.78288818,-102.36811816,1150.59997558594,1.5,359.5,3
1530997596000,40.78290243,-102.36811757,1150.69995117188,1.5,359.8,3
1530997597000,40.78291671,-102.36811733,1150.69995117188,1.5,359.8,3
1530997598000,40.78293106,-102.36811709,1150.90002441406,1.5,359.9,3
1530997599000,40.78294556,-102.36811684,1151,1.5,0.3,4
1530997600000,40.78296029,-102.36811647,1151.09997558594,1.5,0.6,3
1530997601000,40.78297523,-102.36811599,1151.09997558594,1.5,1,3
1530997602000,40.78298992,-102.36811555,1151.5,1.75,1.1,3
1530997603000,40.78300501,-102.36811483,1151.19995117188,1.75,1.4,3
1530997604000,40.78302007,-102.36811399,1151.19995117188,1.75,1.5,3
1530997605000,40.78303537,-102.36811285,1151.30004882812,1.75,1.8,3
1530997606000,40.7830504,-102.36811201,1151.19995117188,1.75,1.5,3
1530997607000,40.78306543,-102.36811092,1151.19995117188,1.75,1.8,3
1530997608000,40.78308044,-102.36810984,1151.19995117188,1.75,2.1,3
1530997609000,40.78309533,-102.36810883,1151.19995117188,1.75,2.5,3
1530997610000,40.78311038,-102.36810823,1151,1.75,1.8,3
1530997611000,40.78312543,-102.36810715,1151.09997558594,1.75,2.4,3
1530997612000,40.78314047,-102.36810615,1151.09997558594,1.75,2.4,3
1530997613000,40.78315554,-102.36810506,1151.40002441406,1.75,3.1,3
1530997614000,40.7831708,-102.36810418,1151.30004882812,1.75,2.4,3
1530997615000,40.78318608,-102.36810318,1151.09997558594,1.75,2.3,3
1530997616000,40.78320137,-102.36810236,1151.19995117188,1.75,2.2,3
1530997617000,40.78321649,-102.36810171,1151.19995117188,1.75,1.8,3
1530997618000,40.78323143,-102.36810139,1151.09997558594,1.75,1.5,3
1530997619000,40.78324617,-102.36810124,1151.19995117188,1.75,1.5,3
1530997620000,40.78326125,-102.36810094,1151.19995117188,1.75,1.3,3
1530997621000,40.78327646,-102.3681007,1151.30004882812,1.75,1.3,3
1530997622000,40.78329227,-102.36810045,1151.19995117188,1.75,0.6,4
1530997623000,40.78330812,-102.36810047,1151,1.75,0.6,3
1530997624000,40.78332378,-102.36810083,1151.19995117188,1.75,0.1,3
1530997625000,40.78333933,-102.36810134,1151.09997558594,1.75,0.1,3
1530997626000,40.78335505,-102.36810224,1151.09997558594,1.75,0,3
1530997627000,40.78337074,-102.36810294,1151.09997558594,1.75,0.2,3
1530997628000,40.78338665,-102.36810378,1151.09997558594,1.75,0.3,3
1530997629000,40.78340272,-102.36810478,1151.19995117188,1.75,0.4,3
1530997630000,40.7834185,-102.36810564,1151.30004882812,1.75,359.8,4
1530997631000,40.78343393,-102.36810628,1151.30004882812,1.75,0,3
1530997632000,40.78344911,-102.36810703,1151.40002441406,1.75,359.8,3
1530997633000,40.78346432,-102.36810721,1151.40002441406,1.75,0.6,3
1530997634000,40.78347965,-102.36810734,1151.40002441406,1.75,0.5,3
1530997635000,40.78349459,-102.36810691,1151.69995117188,1.75,0.7,3
1530997636000,40.78350977,-102.36810661,1151.69995117188,1.75,0.6,3
1530997637000,40.78352495,-102.36810636,1151.5,1.75,0.3,3
1530997638000,40.7835399,-102.3681063,1151.5,1.75,0.1,3
1530997639000,40.78355451,-102.36810643,1151.5,1.75,359.6,3
1530997640000,40.7835691,-102.36810716,1151.19995117188,1.75,359.3,3
1530997641000,40.78358362,-102.36810811,1151.19995117188,1.75,358.5,3
1530997642000,40.78359824,-102.36810878,1151.09997558594,1.75,358.3,3
1530997643000,40.78361288,-102.36810936,1151.19995117188,1.75,357.8,3
1530997644000,40.7836275,-102.36811032,1151.09997558594,1.75,357.6,3
