gpsTime,lat,lon,altitude,speed,bearing,accuracy
1531000058000,40.77864708,-102.36496539,1156.80004882812,1.5,264.5,3
1531000059000,40.77864539,-102.36498192,1156.69995117188,1.5,265.3,3
1531000060000,40.77864334,-102.36499782,1156.90002441406,1.5,264.4,3
1531000061000,40.77864117,-102.36501373,1156.80004882812,1.5,264.1,3
1531000062000,40.77863839,-102.36502965,1156.5,1.5,263.7,3
1531000063000,40.77863606,-102.36504559,1156.19995117188,1.5,265.6,3
1531000064000,40.77863396,-102.36506115,1155.90002441406,1.5,263.8,3
1531000065000,40.77863211,-102.36507625,1155.80004882812,1.5,265,3
1531000066000,40.77863036,-102.36509184,1155.40002441406,1.5,265,3
1531000067000,40.77862898,-102.36510781,1155.69995117188,1.5,267.8,3
1531000068000,40.77862795,-102.3651236,1155.30004882812,1.5,267.9,3
1531000069000,40.77862794,-102.36513829,1155.90002441406,1.5,268.2,3
1531000070000,40.77862809,-102.3651542,1155.69995117188,1.5,270.9,3
1531000071000,40.77862815,-102.36517033,1155.19995117188,1.5,271.7,3
1531000072000,40.77862783,-102.3651866,1155.09997558594,1.5,272.5,3
1531000073000,40.77862742,-102.36520222,1154.69995117188,1.5,269.2,3
1531000074000,40.77862529,-102.36521901,1154.30004882812,1.5,268.1,3
1531000075000,40.7786237,-102.36523607,1154.30004882812,1.5,266.9,3
1531000076000,40.77862343,-102.36525186,1155.09997558594,1.5,267.7,3
1531000077000,40.77862253,-102.36526754,1154.69995117188,1.5,264.9,3
1531000078000,40.77862138,-102.36528375,1154.59997558594,1.5,264.7,3
1531000079000,40.77861911,-102.3652999,1154.59997558594,1.5,262.9,3
1531000080000,40.77861818,-102.3653164,1154.90002441406,1.5,269.2,3
1531000081000,40.77861643,-102.36533332,1153.80004882812,1.5,270.5,3
1531000082000,40.77861499,-102.36535139,1153.40002441406,1.5,272.8,3
1531000083000,40.77861392,-102.36536908,1152.90002441406,1.5,270.5,3
1531000084000,40.77861278,-102.36538596,1153.30004882812,1.5,270.8,3
1531000085000,40.77861208,-102.36540162,1153.40002441406,1.5,271.9,3
1531000086000,40.77861016,-102.36541741,1153,1.5,270,3
1531000087000,40.77860835,-102.36543348,1153.30004882812,1.5,270.1,3
1531000088000,40.77860584,-102.3654508,1152.90002441406,1.5,266.8,3
1531000089000,40.77860288,-102.36546795,1152.59997558594,1.5,266.9,3
1531000090000,40.7786002,-102.36548443,1153.09997558594,1.5,265.2,3
1531000091000,40.77859856,-102.36550048,1153.5,1.5,266.3,3
1531000092000,40.77859705,-102.36551683,1153.30004882812,1.5,265,3
1531000093000,40.77859651,-102.36553271,1153.80004882812,1.5,265.5,3
1531000094000,40.77859619,-102.36554781,1155,1.5,265.2,3
1531000095000,40.77859622,-102.36556286,1155,1.5,267,3
1531000096000,40.77859661,-102.36557854,1155,1.5,268.2,3
1531000097000,40.77859685,-102.36559485,1155,1.5,268.4,3
1531000098000,40.77859738,-102.36561082,1155.5,1.5,269.4,3
1531000099000,40.77859779,-102.36562701,1154.69995117188,1.5,269.5,3
1531000100000,40.77859789,-102.36564298,1154,1.5,271.5,3
1531000101000,40.7785982,-102.36565848,1154.30004882812,1.5,270.3,3
1531000102000,40.77859775,-102.36567422,1154.09997558594,1.5,267.5,3
1531000103000,40.77859639,-102.36569006,1154.30004882812,1.5,264.7,3
1531000104000,40.77859381,-102.36570683,1153.80004882812,1.5,261.6,3
1531000105000,40.7785918,-102.36572316,1154.09997558594,1.5,262.9,3
1531000106000,40.77858949,-102.36573971,1152.69995117188,1.5,261.1,3
1531000107000,40.77858839,-102.36575626,1152.30004882812,1.5,264.9,3
1531000108000,40.7785873,-102.36577242,1152.09997558594,1.5,264.8,3
1531000109000,40.77858686,-102.36578788,1152.90002441406,1.5,269.4,3
1531000110000,40.7785874,-102.36580299,1153.09997558594,1.5,267.6,3
1531000111000,40.77858784,-102.36581759,1153.5,1.5,269.7,3
1531000112000,40.77858709,-102.36583225,1153.09997558594,1.5,265.3,3
1531000113000,40.77858614,-102.36584764,1153.59997558594,1.5,266.8,3
1531000114000,40.77858488,-102.36586215,1153.19995117188,1.5,265.5,3
1531000115000,40.77858509,-102.3658771,1154,1.5,268.6,3
1531000116000,40.77858609,-102.36589248,1154.80004882812,1.5,268.4,3
1531000117000,40.77858611,-102.36590707,1154.09997558594,1.5,265.6,3
1531000118000,40.77858724,-102.36592106,1154.69995117188,1.5,270,3
1531000119000,40.77858854,-102.36593533,1153.90002441406,1.5,275.6,3
1531000120000,40.77859051,-102.36594923,1153.90002441406,1.5,280.8,3
1531000121000,40.77859189,-102.36596444,1153.69995117188,1.5,276.9,3
1531000122000,40.77859217,-102.36597967,1153.5,1.5,273.4,3
1531000123000,40.7785918,-102.3659947,1153.5,1.5,272.9,3
1531000124000,40.77859206,-102.3660101,1153.69995117188,1.5,271.1,3
1531000125000,40.77859267,-102.3660265,1153.90002441406,1.5,269.7,3
1531000126000,40.77859326,-102.36604248,1154.19995117188,1.5,270.1,3
1531000127000,40.77859423,-102.36605817,1154.59997558594,1.5,272.1,3
1531000128000,40.77859645,-102.36607399,1155.40002441406,1.5,273.9,3
1531000129000,40.77859786,-102.36609152,1155.69995117188,1.5,271.8,3
1531000130000,40.77859848,-102.36610951,1155.19995117188,1.5,269.1,3
1531000131000,40.77859911,-102.36612761,1155.80004882812,1.5,268.6,3
1531000132000,40.77859988,-102.36614633,1155.5,1.5,270.9,3
1531000133000,40.77860125,-102.36616443,1155.59997558594,1.5,273.3,3
1531000134000,40.77860268,-102.36618297,1155.69995117188,1.5,272,3
1531000135000,40.77860282,-102.36620068,1155.19995117188,1.5,267.2,3
1531000136000,40.77860119,-102.36621847,1154.5,1.5,264.5,3
1531000137000,40.77859951,-102.36623627,1154.19995117188,1.5,261.8,3
1531000138000,40.77859784,-102.36625437,1154.09997558594,1.5,264.1,3
1531000139000,40.77859744,-102.36627129,1154.5,1.5,264.8,3
1531000140000,40.7785973,-102.36628825,1154.40002441406,1.5,265.6,3
1531000141000,40.77859758,-102.36630493,1155.30004882812,1.5,266.5,3
1531000142000,40.77859805,-102.36632205,1155.59997558594,1.5,266.3,3
1531000143000,40.77859843,-102.36633854,1155.90002441406,1.5,267.1,3
1531000144000,40.77859836,-102.36635556,1155.80004882812,1.5,265.6,3
1531000145000,40.77859867,-102.36637354,1155.40002441406,1.5,266.9,3
1531000146000,40.77859883,-102.36639073,1155.40002441406,1.5,267,3
1531000147000,40.77859876,-102.36640797,1154.69995117188,1.5,267.3,3
1531000148000,40.77859914,-102.3664253,1155,1.5,269.5,3
1531000149000,40.77860082,-102.3664426,1155.09997558594,1.5,271.6,3
1531000150000,40.77860297,-102.36645855,1155.19995117188,1.5,274.3,3
1531000151000,40.77860439,-102.36647569,1155.19995117188,1.5,271.4,3
1531000152000,40.77860534,-102.36649292,1154.80004882812,1.5,270.4,3
1531000153000,40.77860543,-102.36650989,1154.30004882812,1.5,268.7,3
1531000154000,40.77860609,-102.36652583,1155.40002441406,1.5,270.8,3
1531000155000,40.77860747,-102.36654311,1155.59997558594,1.5,270.8,3
1531000156000,40.77860813,-102.36655999,1155.59997558594,1.5,270.5,3
1531000157000,40.77860857,-102.36657754,1155.40002441406,1.5,269.4,3
1531000158000,40.77860856,-102.3665944,1155.40002441406,1.5,269.1,3
1531000159000,40.77860843,-102.3666104,1155.80004882812,1.5,267.8,3
1531000160000,40.77860879,-102.36662731,1156.19995117188,1.5,268.3,3
1531000161000,40.77860889,-102.36664461,1155.90002441406,1.5,269.1,3
1531000162000,40.77860949,-102.36666149,1156.69995117188,1.5,269,3
1531000163000,40.77861072,-102.36667884,1156.90002441406,1.5,269,3
1531000164000,40.77861222,-102.36669568,1157.59997558594,1.5,268.9,3
1531000165000,40.77861306,-102.36671218,1157.30004882812,1.5,270,3
1531000166000,40.77861425,-102.36672818,1157.30004882812,1.5,270,3
1531000167000,40.77861508,-102.36674411,1157.69995117188,1.5,269,3
1531000168000,40.77861531,-102.36676029,1157.40002441406,1.5,270.5,3
1531000169000,40.77861649,-102.36677726,1158.09997558594,1.5,270.6,4
1531000170000,40.77861741,-102.36679327,1157.80004882812,1.5,271.2,4
1531000171000,40.7786178,-102.366809,1157.80004882812,1.5,271.2,3
1531000172000,40.77861822,-102.36682458,1157.69995117188,1.5,272,3
1531000173000,40.77861822,-102.36684009,1157.69995117188,1.5,270.5,3
1531000174000,40.77861843,-102.36685606,1157.5,1.5,269.9,3
1531000175000,40.77861845,-102.36687187,1157.5,1.5,269.5,3
1531000176000,40.77861829,-102.36688781,1157.19995117188,1.5,268.9,3
1531000177000,40.77861789,-102.36690402,1157,1.5,268.9,3
1531000178000,40.77861763,-102.36692003,1157,1.5,268.9,3
1531000179000,40.77861736,-102.36693595,1157,1.5,268.9,3
1531000180000,40.77861704,-102.36695193,1156.59997558594,1.5,269.1,3
1531000181000,40.77861708,-102.36696784,1156.59997558594,1.5,269.5,3
1531000182000,40.77861714,-102.36698345,1156.5,1.5,269.9,3
1531000183000,40.77861719,-102.3669991,1156.40002441406,1.5,270,3
1531000184000,40.77861727,-102.36701453,1156.40002441406,1.5,270,3
1531000185000,40.77861737,-102.36703018,1156.30004882812,1.5,270.1,3
1531000186000,40.7786174,-102.36704519,1156.30004882812,1.5,271,3
1531000187000,40.7786172,-102.36706015,1156.19995117188,1.5,271.3,3
1531000188000,40.77861716,-102.36707484,1156.5,1.5,271.8,3
1531000189000,40.77861693,-102.36708954,1156.40002441406,1.5,271.8,3
1531000190000,40.77861658,-102.36710475,1156.30004882812,1.5,271.9,3
1531000191000,40.77861616,-102.36712026,1156.40002441406,1.5,272.1,3
1531000192000,40.77861553,-102.36713603,1156,1.5,272,3
1531000193000,40.77861524,-102.3671516,1156.09997558594,1.5,272.4,3
1531000194000,40.77861481,-102.36716692,1156.19995117188,1.5,271.8,3
1531000195000,40.7786143,-102.36718227,1155.90002441406,1.5,271.7,3
1531000196000,40.77861365,-102.36719796,1155.80004882812,1.5,271.4,3
1531000197000,40.77861334,-102.36721329,1155.90002441406,1.5,272.1,3
1531000198000,40.77861329,-102.36722876,1155.80004882812,1.5,272.8,3
1531000199000,40.77861356,-102.36724402,1155.80004882812,1.5,273.6,3
1531000200000,40.77861411,-102.36725906,1155.90002441406,1.5,274,3
1531000201000,40.77861477,-102.36727431,1155.80004882812,1.5,274.2,3
1531000202000,40.77861559,-102.36728974,1155.80004882812,1.5,274.2,3
1531000203000,40.77861623,-102.3673056,1155.80004882812,1.5,274.4,3
1531000204000,40.77861674,-102.36732133,1155.59997558594,1.5,274.7,3
1531000205000,40.77861732,-102.36733704,1155.5,1.25,274.5,3
1531000206000,40.77861814,-102.36735273,1155.19995117188,1.25,275.1,3
1531000207000,40.77861875,-102.36736844,1155.19995117188,1.25,274.8,3
1531000208000,40.77861916,-102.36738434,1155.09997558594,1.25,274.6,3
1531000209000,40.77861942,-102.36740052,1154.90002441406,1.5,274,3
1531000210000,40.77861958,-102.36741666,1154.69995117188,1.5,274,3
1531000211000,40.77861979,-102.36743269,1154.59997558594,1.5,274.1,3
1531000212000,40.77861973,-102.36744877,1154.59997558594,1.25,273.5,3
1531000213000,40.77861971,-102.36746475,1154.59997558594,1.25,273.1,3
1531000214000,40.77861975,-102.36748086,1154.69995117188,1.25,272.7,3
1531000215000,40.77861999,-102.36749693,1154.69995117188,1.5,272.9,3
1531000216000,40.77862025,-102.36751308,1154.90002441406,1.5,272.7,3
1531000217000,40.77862105,-102.36752938,1154.80004882812,1.5,272.8,3
1531000218000,40.77862204,-102.36754558,1155,1.5,272.7,3
1531000219000,40.77862258,-102.36756201,1155,1.5,272.4,3
1531000220000,40.77862306,-102.36757857,1154.90002441406,1.25,272.7,3
1531000221000,40.77862367,-102.36759507,1154.90002441406,1.25,273.5,3
1531000222000,40.77862456,-102.36761154,1154.80004882812,1.25,274.7,3
1531000223000,40.77862561,-102.36762751,1154.69995117188,1.25,275.4,3
1531000224000,40.7786273,-102.3676432,1154.59997558594,1.25,277.3,3
1531000225000,40.77862954,-102.36765867,1154.59997558594,1.25,279.9,3
1531000226000,40.77863223,-102.36767395,1154.40002441406,1.25,281.9,3
1531000227000,40.7786356,-102.36768887,1154.40002441406,1.25,284.3,3
1531000228000,40.77863936,-102.3677035,1154.5,1.25,286.8,3
1531000229000,40.77864393,-102.3677177,1154.5,1.25,290.6,3
1531000230000,40.77864932,-102.36773147,1154.5,1.25,294,3
1531000231000,40.77865544,-102.36774503,1154.40002441406,1.25,296.7,3
1531000232000,40.77866204,-102.36775781,1154.40002441406,1.25,300.4,3
1531000233000,40.7786693,-102.36776991,1154.5,1.25,304.4,3
1531000234000,40.77867725,-102.3677812,1154.40002441406,1.25,308.7,3
1531000235000,40.77868607,-102.3677916,1154.40002441406,1.25,313.7,3
1531000236000,40.77869575,-102.36780136,1154.30004882812,1.25,318.3,3
1531000237000,40.77870648,-102.36780992,1154.40002441406,1.25,324.4,3
1531000238000,40.7787179,-102.36781748,1154.30004882812,1.25,329,3
1531000239000,40.7787299,-102.36782403,1154.19995117188,1.25,333.5,3
1531000240000,40.77874238,-102.36782958,1154.40002441406,1.25,337.9,3
1531000241000,40.77875503,-102.36783364,1154.30004882812,1.25,342.7,3
1531000242000,40.77876763,-102.36783625,1154.40002441406,1.25,346.9,3
1531000243000,40.77878017,-102.36783819,1154.40002441406,1.25,349.8,3
1531000244000,40.77879286,-102.3678392,1154.5,1.25,352.3,3
1531000245000,40.77880527,-102.36783978,1154.40002441406,1.25,354.4,3
1531000246000,40.77881741,-102.36783968,1154.40002441406,1.25,356.6,3
1531000247000,40.77882975,-102.36783939,1154.5,1.25,358.1,3
1531000248000,40.77884198,-102.36783875,1154.59997558594,1.25,359.4,3
1531000249000,40.7788543,-102.36783823,1154.5,1.25,359.7,3
1531000250000,40.77886635,-102.36783744,1154.69995117188,1.25,0.2,3
1531000251000,40.77887847,-102.36783688,1154.69995117188,1.25,0.1,3
1531000252000,40.77889074,-102.36783613,1154.80004882812,1.25,0,3
1531000253000,40.77890315,-102.36783533,1154.80004882812,1.25,359.6,3
1531000254000,40.77891565,-102.3678346,1154.90002441406,1.25,359.8,3
1531000255000,40.77892827,-102.36783403,1154.90002441406,1.25,359.5,3
1531000256000,40.7789408,-102.36783354,1155,1.25,359.2,3
1531000257000,40.77895316,-102.36783315,1154.80004882812,1.25,358.7,3
1531000258000,40.77896536,-102.36783255,1154.90002441406,1.25,358.8,3
1531000259000,40.77897747,-102.36783232,1154.90002441406,1.25,358.8,3
1531000260000,40.77898949,-102.36783194,1154.90002441406,1.25,358.8,3
1531000261000,40.7790017,-102.3678317,1154.90002441406,1.25,359,3
1531000262000,40.77901393,-102.36783135,1155,1.25,359.2,3
1531000263000,40.77902606,-102.36783109,1155,1.25,359.1,3
1531000264000,40.7790382,-102.36783085,1155.09997558594,1.25,359,3
1531000265000,40.77905042,-102.3678307,1155.19995117188,1.25,358.9,3
1531000266000,40.77906258,-102.36783052,1155.19995117188,1.25,358.6,3
1531000267000,40.77907462,-102.36783062,1155.19995117188,1.25,358.3,3
1531000268000,40.7790869,-102.36783097,1155.19995117188,1.25,358,3
1531000269000,40.7790991,-102.36783119,1155.30004882812,1.25,358.3,3
1531000270000,40.77911101,-102.36783131,1155.19995117188,1.25,358.7,3
1531000271000,40.77912335,-102.36783145,1155.19995117188,1.25,358.5,4
1531000272000,40.77913634,-102.36783143,1155.19995117188,1.25,358.5,3
1531000273000,40.77914981,-102.36783154,1155.19995117188,1.5,358.6,3
1531000274000,40.77916365,-102.36783174,1155.09997558594,1.5,358.7,3
1531000275000,40.77917766,-102.36783202,1155.19995117188,1.5,358.6,3
1531000276000,40.77919168,-102.36783288,1155,1.5,357.9,3
1531000277000,40.77920662,-102.36783372,1155.09997558594,1.5,357.5,3
1531000278000,40.77922324,-102.36783467,1155.30004882812,1.5,356.7,3
1531000279000,40.7792517,-102.36783712,1155.19995117188,2.75,356,3
1531000280000,40.77928055,-102.36783989,1155.09997558594,2.75,355.5,3
1531000281000,40.77930992,-102.36784306,1155.19995117188,3,355.2,3
1531000282000,40.77933969,-102.36784672,1155.19995117188,3,354.8,3
1531000283000,40.77937081,-102.36785133,1155.30004882812,3.25,354.4,3
1531000284000,40.77940304,-102.3678562,1155.40002441406,3.25,354,3
1531000285000,40.77943818,-102.36786156,1155.19995117188,3.5,353.8,3
1531000286000,40.77947251,-102.36786671,1155.19995117188,3.5,354,3
1531000287000,40.77950629,-102.36787097,1155.30004882812,3.5,354.8,3
1531000288000,40.77954033,-102.36787361,1155.30004882812,3.5,356.4,3
1531000289000,40.77957388,-102.36787523,1155.40002441406,3.5,357.7,3
1531000290000,40.77960722,-102.36787638,1155.5,3.5,358.2,3
1531000291000,40.77964046,-102.36787755,1155.40002441406,3.5,358.1,3
1531000292000,40.77967327,-102.36787872,1155.5,3.5,358.2,3
1531000293000,40.77970613,-102.36788024,1155.5,3.5,358.1,3
1531000294000,40.77973868,-102.3678817,1155.5,3.5,358.3,3
1531000295000,40.77977133,-102.36788241,1155.59997558594,3.5,358.8,3
1531000296000,40.77980531,-102.36788229,1155.69995117188,3.75,359.5,3
1531000297000,40.77984111,-102.36788194,1155.69995117188,3.75,0.1,3
1531000298000,40.77988439,-102.36788124,1155.69995117188,4.5,0.7,3
1531000299000,40.779927,-102.36787999,1155.80004882812,4.5,1.2,3
1531000300000,40.77996912,-102.36787801,1155.90002441406,4.5,1.7,3
1531000301000,40.78001099,-102.36787643,1155.90002441406,4.5,1.7,3
1531000302000,40.78005335,-102.36787537,1155.90002441406,4.5,1.5,3
1531000303000,40.78009676,-102.36787497,1155.90002441406,4.5,0.9,3
1531000304000,40.78015241,-102.36787715,1155.90002441406,5.25,0.2,3
1531000305000,40.780198,-102.3678775,1155.80004882812,5,0.2,3
1531000306000,40.78024219,-102.36787796,1156,5,359,3
1531000307000,40.78028762,-102.36787937,1156,5,359.7,3
1531000308000,40.78033349,-102.36787883,1156,5,359.8,3
1531000309000,40.78038224,-102.36787838,1155.90002441406,5,359.8,3
1531000310000,40.78042819,-102.36787654,1155.90002441406,5,0.6,3
1531000311000,40.78047269,-102.36787597,1155.90002441406,4.75,0.5,3
1531000312000,40.78051117,-102.36787319,1155.80004882812,4.5,1.2,3
1531000313000,40.78055044,-102.36787403,1155.59997558594,4.25,1.2,3
1531000314000,40.78058729,-102.36787268,1155.5,4.25,1.6,3
1531000315000,40.78062505,-102.36787233,1155.5,4.25,0.9,3
1531000316000,40.78066289,-102.36787352,1155.59997558594,4.25,359.7,3
1531000317000,40.78069974,-102.36787288,1155.90002441406,4,0.8,4
1531000318000,40.78073522,-102.36787194,1155.90002441406,4,359.6,3
1531000319000,40.78077184,-102.36787372,1156.09997558594,4,358.9,3
1531000320000,40.78080556,-102.36787267,1156.09997558594,4,359,3
1531000321000,40.78084034,-102.36787323,1156.40002441406,4,359.9,3
1531000322000,40.78087577,-102.3678737,1156.5,4,359.8,3
1531000323000,40.78091183,-102.3678745,1156.59997558594,4,359.7,3
1531000324000,40.78094782,-102.36787444,1156.5,4,359.9,3
1531000325000,40.78098381,-102.36787345,1156.69995117188,4,0.6,3
1531000326000,40.78102014,-102.36787172,1156.40002441406,4,1.4,3
1531000327000,40.78105527,-102.36786874,1156.40002441406,4,2.7,4
1531000328000,40.78108791,-102.36786536,1156.19995117188,3.75,3.3,3
1531000329000,40.78111778,-102.36786172,1156.30004882812,3.75,4,3
1531000330000,40.78113448,-102.36786,1156.5,2.25,3.4,3
1531000331000,40.78114831,-102.36785903,1156.5,2,2.9,3
1531000332000,40.78116162,-102.36785815,1156.69995117188,1.75,2.5,3
1531000333000,40.7811748,-102.36785743,1156.5,1.75,2.1,3
1531000334000,40.78118803,-102.36785684,1156.40002441406,1.75,1.8,3
1531000335000,40.78120153,-102.36785642,1156.5,1.75,1.4,3
1531000336000,40.7812149,-102.36785647,1156.40002441406,1.75,0.6,3
1531000337000,40.78122839,-102.36785675,1156.19995117188,1.75,0.1,3
1531000338000,40.78124217,-102.36785717,1156.30004882812,1.75,359.4,3
1531000339000,40.78125631,-102.36785802,1156.30004882812,1.75,359,3
1531000340000,40.78127066,-102.36785897,1156.30004882812,1.75,358.4,3
1531000341000,40.7812856,-102.36786032,1156.40002441406,1.75,358,3
1531000342000,40.78130079,-102.36786141,1156.5,1.75,357.8,3
1531000343000,40.78131586,-102.36786222,1156.5,1.75,358.3,3
1531000344000,40.78133094,-102.36786317,1156.40002441406,1.75,358.6,3
1531000345000,40.7813458,-102.36786378,1156.30004882812,1.75,358.6,3
1531000346000,40.78136061,-102.36786431,1156.30004882812,1.75,358.5,3
1531000347000,40.78137541,-102.36786496,1156.30004882812,1.75,358.3,3
1531000348000,40.78139007,-102.36786537,1156.30004882812,1.75,358.3,3
1531000349000,40.78140485,-102.36786565,1156.19995117188,1.75,358.7,3
1531000350000,40.78141951,-102.36786571,1156.19995117188,1.75,359.2,3
1531000351000,40.78143416,-102.36786559,1156.19995117188,1.75,359.7,3
1531000352000,40.78144872,-102.36786544,1156.30004882812,1.75,359.6,3
1531000353000,40.78146322,-102.36786537,1156.30004882812,1.75,359.6,3
1531000354000,40.78147766,-102.36786555,1156.19995117188,1.75,359.3,3
1531000355000,40.78149215,-102.36786571,1156.30004882812,1.75,359.2,3
1531000356000,40.78150667,-102.36786602,1156.30004882812,1.75,359.2,3
1531000357000,40.7815211,-102.36786652,1156.19995117188,1.75,359,3
1531000358000,40.78153555,-102.36786649,1156.30004882812,1.75,359.8,3
1531000359000,40.78155021,-102.36786687,1156.30004882812,1.75,359.6,3
1531000360000,40.7815651,-102.36786698,1156.40002441406,1.75,0.4,3
1531000361000,40.78158012,-102.36786715,1156.5,1.75,0.1,3
1531000362000,40.7815954,-102.36786713,1156.5,1.75,0.4,3
1531000363000,40.7816105,-102.3678675,1156.5,1.75,0,3
1531000364000,40.78162514,-102.36786796,1156.59997558594,1.75,359.9,3
1531000365000,40.78163955,-102.36786829,1156.59997558594,1.75,0.1,3
1531000366000,40.78165413,-102.36786872,1156.59997558594,1.75,0.4,3
1531000367000,40.78166892,-102.36786933,1156.59997558594,1.75,0.6,3
1531000368000,40.7816836,-102.36787007,1156.5,1.75,0.5,3
1531000369000,40.78169809,-102.36787024,1156.40002441406,1.75,0.7,3
1531000370000,40.78171278,-102.36787007,1156.5,1.75,1.3,3
1531000371000,40.78172732,-102.36786996,1156.59997558594,1.75,1.5,3
1531000372000,40.78174182,-102.36786994,1156.59997558594,1.75,1.4,3
1531000373000,40.78175631,-102.36786971,1156.59997558594,1.75,1.2,3
1531000374000,40.78177059,-102.3678693,1156.69995117188,1.75,1.3,3
1531000375000,40.78178494,-102.36786864,1156.90002441406,1.75,1.3,3
1531000376000,40.78179929,-102.36786784,1156.80004882812,1.75,1.2,3
1531000377000,40.78181346,-102.36786717,1156.80004882812,1.75,1.1,3
1531000378000,40.78182773,-102.36786687,1156.80004882812,1.75,0.8,3
1531000379000,40.78184201,-102.36786671,1156.69995117188,1.75,0.6,3
1531000380000,40.7818563,-102.36786664,1156.5,1.75,0.1,3
1531000381000,40.78187046,-102.36786667,1156.40002441406,1.75,0,3
1531000382000,40.78188468,-102.36786648,1156.19995117188,1.75,359.9,3
1531000383000,40.78189889,-102.36786626,1156.19995117188,1.75,359.9,3
1531000384000,40.78191324,-102.36786607,1156.09997558594,1.75,359.8,3
1531000385000,40.78192768,-102.3678662,1156,1.75,359.7,3
1531000386000,40.78194224,-102.36786642,1156,1.75,359.4,3
1531000387000,40.78195687,-102.36786678,1156,1.75,359.2,3
1531000388000,40.78197145,-102.36786708,1156.09997558594,1.75,359.2,3
1531000389000,40.78198611,-102.36786741,1155.90002441406,1.75,359.6,3
1531000390000,40.78200073,-102.36786714,1155.80004882812,1.75,0.2,3
1531000391000,40.78201534,-102.36786669,1155.69995117188,1.75,0.5,3
1531000392000,40.78203004,-102.36786646,1155.59997558594,1.75,0.5,3
1531000393000,40.78204454,-102.36786633,1155.40002441406,1.75,0.5,3
1531000394000,40.78205907,-102.3678662,1155.19995117188,1.75,0.7,3
1531000395000,40.78207387,-102.36786599,1155.09997558594,1.75,0.7,3
1531000396000,40.78208869,-102.36786573,1155,1.75,0.4,3
1531000397000,40.78210323,-102.36786581,1155.09997558594,1.75,359.9,3
1531000398000,40.78211804,-102.36786602,1155.40002441406,1.75,359.8,3
1531000399000,40.78213276,-102.36786587,1155.19995117188,1.75,359.8,3
1531000400000,40.7821476,-102.36786579,1155.09997558594,1.75,359.7,3
1531000401000,40.78216241,-102.36786601,1155.09997558594,1.75,359.2,3
1531000402000,40.78217691,-102.36786634,1155.09997558594,1.75,358.8,3
1531000403000,40.78219139,-102.36786686,1155.09997558594,1.75,358.5,3
1531000404000,40.78220594,-102.36786725,1155.40002441406,1.75,358.5,4
1531000405000,40.78222076,-102.36786762,1155.69995117188,1.75,358.8,4
1531000406000,40.78223562,-102.36786866,1155.30004882812,1.75,357.8,3
1531000407000,40.78225061,-102.3678702,1155.09997558594,1.75,356,3
1531000408000,40.7822659,-102.36787205,1155.30004882812,1.75,354.4,3
1531000409000,40.78228202,-102.3678743,1155.09997558594,1.75,353.9,3
1531000410000,40.78229856,-102.36787693,1155.09997558594,1.75,353.7,3
1531000411000,40.78231538,-102.36787958,1155,1.75,353.8,3
1531000412000,40.78233206,-102.36788182,1154.59997558594,1.75,354,3
1531000413000,40.78234896,-102.36788357,1154.30004882812,1.75,354.8,3
1531000414000,40.78236629,-102.36788535,1154.09997558594,1.75,354.8,3
1531000415000,40.78238462,-102.36788719,1154.09997558594,1.75,355.7,3
1531000416000,40.78240409,-102.36788885,1154,1.75,356.8,3
1531000417000,40.78243027,-102.36788969,1153.90002441406,2.5,358.5,3
1531000418000,40.78245526,-102.36788937,1153.90002441406,2.5,0.2,3
1531000419000,40.78247947,-102.36788812,1153.69995117188,2.5,2.1,3
1531000420000,40.78250256,-102.36788634,1153.59997558594,2.5,3.6,3
1531000421000,40.78252442,-102.36788398,1153.5,2.25,5.2,3
1531000422000,40.78254427,-102.36788158,1153.09997558594,2.25,6,3
1531000423000,40.78256273,-102.3678791,1153.09997558594,2.25,6.5,3
1531000424000,40.78257522,-102.36787767,1153,1.5,6.2,3
1531000425000,40.78258701,-102.36787626,1152.90002441406,1.5,5.4,3
1531000426000,40.78259894,-102.36787539,1152.90002441406,1.5,3.9,3
1531000427000,40.78261103,-102.36787559,1153,1.5,1,3
1531000428000,40.78262318,-102.36787746,1152.90002441406,1.5,356.4,3
1531000429000,40.78263538,-102.36788113,1153.09997558594,1.5,351.6,3
1531000430000,40.78264743,-102.36788652,1153.09997558594,1.5,346.6,3
1531000431000,40.78265899,-102.36789318,1153.09997558594,1.5,342.2,3
1531000432000,40.78267026,-102.3679015,1153.19995117188,1.5,337.3,3
1531000433000,40.78268108,-102.36791098,1153.09997558594,1.5,332.6,3
1531000434000,40.78269139,-102.36792171,1153.19995117188,1.5,327.9,3
1531000435000,40.78270099,-102.36793355,1153.09997558594,1.5,322.9,3
1531000436000,40.78270972,-102.3679467,1153,1.5,317.7,3
1531000437000,40.78271743,-102.36796033,1153,1.5,312.9,3
1531000438000,40.78272427,-102.36797416,1152.90002441406,1.5,307.9,3
1531000447000,40.78274174,-102.3681215,1152.59997558594,1.5,265,3
1531000448000,40.78273831,-102.36813838,1152.80004882812,1.5,259.7,3
1531000449000,40.78273337,-102.36815496,1152.80004882812,1.5,253.4,3
1531000450000,40.78272722,-102.36817089,1152.80004882812,1.5,246.4,3
1531000451000,40.78271975,-102.36818556,1152.69995117188,1.5,239.8,3
1531000452000,40.78271112,-102.36819902,1152.59997558594,1.5,233.6,3
1531000453000,40.78270166,-102.36821125,1152.59997558594,1.5,228,3
