gpsTime,lat,lon,altitude,x,y,speed
1531243989000,40.78594482,-102.11264839,1086.19995117188,743629.901282531,4519007.20901453,1
1531243990000,40.78593899,-102.11263693,1086.5,743630.889705566,4519006.59359458,1
1531243991000,40.78593172,-102.11262768,1086.69995117188,743631.696896791,4519005.81215231,1
1531243992000,40.78592488,-102.11262005,1086.69995117188,743632.365805162,4519005.07394716,1
1531243993000,40.78591932,-102.11261283,1086.30004882812,743632.995431916,4519004.4767157,1
1531243994000,40.78591352,-102.11260796,1086.09997558594,743633.427622673,4519003.84630404,0.75
1531243995000,40.78590831,-102.11260481,1086.40002441406,743633.712506255,4519003.27661558,0.75
1531243996000,40.78590843,-102.11260748,1086.5,743633.486748783,4519003.28251504,0
1531243997000,40.78590872,-102.11260856,1086.40002441406,743633.394547883,4519003.31170982,0
1531243998000,40.78590712,-102.11260602,1085.59997558594,743633.614748688,4519003.14113005,0.25
1531243999000,40.78590583,-102.11260341,1084.80004882812,743633.839722736,4519003.00516306,0.25
1531244000000,40.78590497,-102.11259993,1084.40002441406,743634.136542228,4519002.91935632,0
1531244001000,40.78590455,-102.11259869,1084.40002441406,743634.242720917,4519002.87617301,0
1531244002000,40.78590395,-102.11259858,1084.30004882812,743634.254198532,4519002.80986311,0
1531244003000,40.7859029,-102.11259785,1084.30004882812,743634.319643425,4519002.69531525,0
1531244004000,40.78590206,-102.11259668,1084.30004882812,743634.421451272,4519002.60530629,0.25
1531244005000,40.78590021,-102.11259285,1084.30004882812,743634.751428401,4519002.41055674,0.25
1531244006000,40.78589851,-102.1125883,1084.69995117188,743635.141616894,4519002.23446304,0
1531244007000,40.78589817,-102.11258728,1084.69995117188,743635.22893738,4519002.19955015,0
1531244008000,40.78589747,-102.11258587,1085,743635.350486468,4519002.12575218,0
1531244009000,40.7858967,-102.1125841,1085,743635.502671653,4519002.04518332,0.25
1531244010000,40.78589457,-102.1125795,1085.19995117188,743635.898652606,4519001.8214874,0.5
1531244011000,40.78589163,-102.11257426,1085.19995117188,743636.35160557,4519001.50963971,0.5
1531244012000,40.78589002,-102.11256792,1085.5,743636.892521194,4519001.34851545,0.5
1531244013000,40.78588928,-102.11256066,1086.09997558594,743637.507892163,4519001.28654207,0.5
1531244014000,40.78588871,-102.11255257,1085.90002441406,743638.19268412,4519001.24575099,0.5
1531244015000,40.78588819,-102.11254415,1086.30004882812,743638.905141548,4519001.21142884,0.5
1531244016000,40.78588887,-102.11253675,1086,743639.527132475,4519001.30750216,0.5
1531244017000,40.78589034,-102.11252997,1086.19995117188,743640.093912297,4519001.48956238,0.5
1531244018000,40.78589252,-102.1125246,1085.90002441406,743640.539106357,4519001.74653079,0.5
1531244019000,40.78589302,-102.11251925,1086.30004882812,743640.988758299,4519001.81691952,0.5
1531244020000,40.78589201,-102.11251311,1086.30004882812,743641.510601339,4519001.72185524,0.5
1531244021000,40.78589109,-102.11250659,1086.80004882812,743642.064182972,4519001.63783995,0.5
1531244022000,40.78589002,-102.11250087,1086.69995117188,743642.550802164,4519001.53494636,0.5
1531244023000,40.78588916,-102.11249469,1086,743643.075472085,4519001.45664735,0.5
1531244024000,40.78588872,-102.11248764,1086.19995117188,743643.672023994,4519001.42739845,0.5
1531244025000,40.78588784,-102.11247944,1085.69995117188,743644.367232846,4519001.35249566,0.5
1531244026000,40.7858864,-102.1124702,1085.69995117188,743645.152254857,4519001.21830999,0.5
1531244027000,40.78588579,-102.1124614,1086.09997558594,743645.897109425,4519001.17505275,0.5
1531244028000,40.78588521,-102.11245356,1086.09997558594,743646.560840834,4519001.13245703,0.5
1531244029000,40.78588366,-102.11244628,1086.59997558594,743647.180862919,4519000.98060881,0.5
1531244030000,40.78588071,-102.11243937,1086.80004882812,743647.774782655,4519000.67229507,0.5
1531244031000,40.78587757,-102.11243221,1086.19995117188,743648.390494761,4519000.34358154,0.5
1531244032000,40.7858759,-102.1124247,1085.90002441406,743649.030365419,4519000.17904985,0.5
1531244033000,40.78587469,-102.11242004,1086.30004882812,743649.428044657,4519000.05766561,0
1531244034000,40.78587444,-102.11241724,1086.30004882812,743649.665248423,4519000.03769469,0.25
1531244035000,40.78587404,-102.11241253,1086.09997558594,743650.064183921,4519000.00638078,0.25
1531244036000,40.78587292,-102.11240603,1086.5,743650.616809704,4518999.90010526,0.5
1531244037000,40.78587104,-102.1123974,1087.5,743651.351964391,4518999.71537252,0.5
1531244038000,40.78586939,-102.11238897,1087.5,743652.069399908,4518999.55561977,0.5
1531244039000,40.78586829,-102.11237905,1087.19995117188,743652.910563002,4518999.46107465,0.5
1531244040000,40.78586718,-102.1123685,1086.69995117188,743653.804927785,4518999.36717117,0.5
1531244041000,40.78586658,-102.11235711,1086.69995117188,743654.768313606,4518999.33222692,0.5
1531244042000,40.78586605,-102.11234582,1086.69995117188,743655.72300446,4518999.30477657,0.5
1531244043000,40.78586558,-102.11233353,1087.09997558594,743656.76186484,4518999.28676859,0.75
1531244044000,40.78586506,-102.11232176,1086.40002441406,743657.757025868,4518999.26176348,0.5
1531244045000,40.78586371,-102.11231126,1086.5,743658.648049349,4518999.14107525,0.5
1531244046000,40.78586216,-102.11230251,1087.09997558594,743659.392123773,4518998.99331564,0.5
1531244047000,40.78586127,-102.11229317,1087,743660.183573188,4518998.92047405,0.5
1531244048000,40.78586142,-102.11228541,1087.09997558594,743660.837883195,4518998.95870632,0.5
1531244049000,40.78586259,-102.1122789,1087.30004882812,743661.382975306,4518999.10670951,0.5
1531244050000,40.78586339,-102.11227041,1087.5,743662.09651128,4518999.21913887,0.5
1531244051000,40.78586486,-102.11226266,1087.19995117188,743662.745148188,4518999.40389815,0.5
1531244052000,40.78586606,-102.11225565,1087.19995117188,743663.332324991,4518999.55662264,0.5
1531244053000,40.78586814,-102.11225025,1086.59997558594,743663.780415996,4518999.80257328,0.5
1531244054000,40.7858696,-102.11224295,1086.69995117188,743664.391114354,4518999.98497111,0.75
1531244055000,40.78587106,-102.11223514,1086.80004882812,743665.044851079,4519000.16878717,0.75
1531244056000,40.78587259,-102.11222726,1087.30004882812,743665.704238908,4519000.36056979,0.75
1531244057000,40.78587381,-102.11221869,1087.69995117188,743666.422989262,4519000.51985307,0.75
1531244058000,40.78587413,-102.11220924,1087.80004882812,743667.219294598,4519000.58165989,0.75
1531244059000,40.7858741,-102.11219991,1088.40002441406,743668.00675374,4519000.60427391,0.75
1531244060000,40.78587401,-102.11218941,1088.30004882812,743668.893167531,4519000.62347998,0.75
1531244061000,40.78587376,-102.11217798,1088.40002441406,743669.85864847,4519000.62750812,0.75
1531244062000,40.78587287,-102.11216669,1087.90002441406,743670.814656458,4519000.56009027,0.75
1531244063000,40.78587194,-102.11215496,1087.90002441406,743671.80794198,4519000.48945507,0.75
1531244064000,40.78587154,-102.11214323,1087.90002441406,743672.79928846,4519000.47766391,0.75
1531244065000,40.78587155,-102.11213128,1087.90002441406,743673.807700492,4519000.51200543,0.75
1531244066000,40.78587193,-102.11211974,1088,743674.780159332,4519000.58628665,0.75
1531244067000,40.78587289,-102.1121097,1088.09997558594,743675.623912625,4519000.72079189,0.75
1531244068000,40.78587416,-102.11210041,1087.90002441406,743676.403239953,4519000.8876297,0.75
1531244069000,40.78587588,-102.11209037,1087.90002441406,743677.244212591,4519001.10651509,0.75
1531244070000,40.78587729,-102.11208104,1087.09997558594,743678.026403196,4519001.28900798,0.75
1531244071000,40.78587813,-102.11207104,1087.30004882812,743678.867219865,4519001.41007921,0.75
1531244072000,40.78587907,-102.11206156,1087.5,743679.663788364,4519001.54080708,0.75
1531244073000,40.78588044,-102.11205347,1087.19995117188,743680.341482877,4519001.71541082,0.75
1531244074000,40.78588175,-102.11204456,1087.19995117188,743681.088595862,4519001.88563343,0.75
1531244075000,40.78588277,-102.1120355,1087.30004882812,743681.849428209,4519002.02407564,0.75
1531244076000,40.78588328,-102.11202536,1087.5,743682.70326662,4519002.10889798,0.75
1531244077000,40.78588343,-102.11201495,1087.90002441406,743683.581207209,4519002.15450184,0.75
1531244078000,40.78588339,-102.1120042,1087.90002441406,743684.488535226,4519002.17995635,0.75
1531244079000,40.78588301,-102.1119935,1088.09997558594,743685.392887793,4519002.16752299,0.75
1531244080000,40.78588211,-102.11198378,1087.40002441406,743686.216441747,4519002.09463071,0.75
1531244081000,40.78588121,-102.11197428,1087.30004882812,743687.021430148,4519002.02112669,0.75
1531244082000,40.78588021,-102.11196597,1087.19995117188,743687.726361549,4519001.93321071,0.75
1531244083000,40.78587667,-102.11196605,1086.90002441406,743687.732562758,4519001.53995529,0
1531244084000,40.78587462,-102.1119674,1086.5,743687.626138245,4519001.30859709,0
1531244085000,40.78587414,-102.11196663,1086.40002441406,743687.692874027,4519001.25744587,0
1531244086000,40.78587403,-102.11196477,1086.30004882812,743687.850240048,4519001.25040569,0
1531244087000,40.78587389,-102.111964,1086.09997558594,743687.915731821,4519001.2370034,0
1531244088000,40.78587436,-102.11196203,1086.19995117188,743688.080258498,4519001.29466437,0
1531244089000,40.78587423,-102.11195851,1086.09997558594,743688.377783444,4519001.29002018,0.5
1531244090000,40.78587337,-102.11195138,1086.19995117188,743688.982623673,4519001.21436638,0.5
1531244091000,40.78587222,-102.11194288,1086.19995117188,743689.704137929,4519001.11032504,0.75
1531244092000,40.78587158,-102.11193268,1086,743690.567247493,4519001.06763496,0.75
1531244093000,40.78587012,-102.11191935,1085.90002441406,743691.697494977,4519000.9426082,1
1531244094000,40.78586792,-102.11190552,1086.40002441406,743692.872644623,4519000.73681271,1
1531244095000,40.78586702,-102.11189223,1086.59997558594,743693.997467653,4519000.67384975,1
1531244096000,40.7858679,-102.11187931,1086.80004882812,743695.084553832,4519000.80748469,1
1531244097000,40.78587023,-102.11186916,1086.90002441406,743695.932576912,4519001.09440416,1
1531244098000,40.78587368,-102.11185873,1086.80004882812,743696.800130789,4519001.50645185,1
1531244099000,40.78587633,-102.1118473,1086.80004882812,743697.755000778,4519001.83245978,1
1531244100000,40.7858784,-102.11183566,1087.5,743698.72971461,4519002.09465665,1
1531244101000,40.78587921,-102.11182418,1087.5,743699.695536519,4519002.21651559,1
1531244102000,40.78587965,-102.11181188,1087.19995117188,743700.731911232,4519002.29957549,1
1531244103000,40.78587996,-102.11180028,1086.90002441406,743701.709689314,4519002.36625531,1
1531244104000,40.78587945,-102.11178758,1086.30004882812,743702.783295728,4519002.34495303,1
1531244105000,40.78587872,-102.11177797,1086.19995117188,743703.596945148,4519002.2906312,1
1531244106000,40.78587936,-102.11176714,1086.30004882812,743704.5085362,4519002.39180852,1
1531244107000,40.78588074,-102.11175527,1086.5,743705.505184046,4519002.57803786,1
1531244108000,40.78588317,-102.11174289,1086.69995117188,743706.541028151,4519002.88226334,1
1531244109000,40.78588562,-102.11173015,1086.5,743707.607179034,4519003.18971074,1
1531244110000,40.78588749,-102.11171643,1086.59997558594,743708.758153366,4519003.43548871,1
1531244111000,40.78588918,-102.11170188,1086.5,743709.979829149,4519003.6635906,1
1531244112000,40.78589051,-102.11168791,1087,743711.153876572,4519003.85011009,1
1531244113000,40.78589181,-102.1116738,1086.40002441406,743712.339848185,4519004.03368837,1
1531244114000,40.78589202,-102.1116592,1086.30004882812,743713.571158928,4519004.09761105,1
1531244115000,40.78589079,-102.11164368,1086.40002441406,743714.885376867,4519004.00421496,1
1531244116000,40.78588931,-102.11162857,1086.59997558594,743716.165910191,4519003.88192219,1
1531244117000,40.78588995,-102.11161345,1087.19995117188,743717.439529752,4519003.99503312,1
1531244118000,40.78589242,-102.1115985,1087.5,743718.69210661,4519004.31084949,1
1531244119000,40.78589487,-102.1115836,1087.5,743719.940537114,4519004.62430648,1
1531244120000,40.78589606,-102.11156816,1087.40002441406,743721.239148367,4519004.79937256,1
1531244121000,40.78589623,-102.11155335,1087.40002441406,743722.488327081,4519004.85943979,1
1531244122000,40.78589619,-102.11153878,1087.5,743723.718020908,4519004.89552417,1
1531244123000,40.78589629,-102.111524,1087.5,743724.964924107,4519004.94773654,1
1531244124000,40.78589608,-102.11150959,1087.19995117188,743726.181737806,4519004.96450183,1
1531244125000,40.78589508,-102.1114954,1086.90002441406,743727.382876903,4519004.89294465,1
1531244126000,40.78589458,-102.11148087,1086.80004882812,743728.61087856,4519004.8778465,1
1531244127000,40.78589449,-102.11146651,1086.69995117188,743729.82303372,4519004.90779648,1
1531244128000,40.78589411,-102.11145228,1086.80004882812,743731.025279575,4519004.90518743,1
