gpsTime,lat,lon,altitude,x,y,speed
1530828205000,40.76370056,-102.30099466,1132.19995117188,727811.78981228,4516031.01603179,1.5
1530828206000,40.76370808,-102.30101236,1132.19995117188,727810.269965958,4516031.80493611,1.5
1530828207000,40.76371541,-102.30102986,1132.30004882812,727808.767652288,4516032.57326597,1.5
1530828208000,40.76372294,-102.30104667,1132.5,727807.322901901,4516033.36559361,1.5
1530828209000,40.76372913,-102.30106378,1132.09997558594,727805.857406474,4516034.00837084,1.5
1530828210000,40.76373382,-102.30108206,1132.30004882812,727804.298271565,4516034.48157344,1.5
1530828211000,40.76373648,-102.3011008,1132.30004882812,727802.707242938,4516034.7282039,1.5
1530828212000,40.76373752,-102.30111981,1132.40002441406,727801.098958263,4516034.79427545,1.5
1530828213000,40.76373774,-102.30113928,1132.19995117188,727799.454644803,4516034.76811309,1.5
1530828214000,40.76373761,-102.30115914,1132.19995117188,727797.778605485,4516034.70207964,1.75
1530828215000,40.76373697,-102.30117931,1132.40002441406,727796.078140232,4516034.57861927,1.75
1530828216000,40.76373639,-102.30120004,1132.59997558594,727794.330197474,4516034.46036571,1.75
1530828217000,40.76373587,-102.30122137,1132.80004882812,727792.531400616,4516034.34721508,1.75
1530828218000,40.76373557,-102.30124265,1133,727790.736072733,4516034.25861993,1.75
1530828219000,40.76373576,-102.30126367,1133.19995117188,727788.961018415,4516034.22510211,1.75
1530828220000,40.76373611,-102.30128518,1133.30004882812,727787.144053998,4516034.2080754,1.75
1530828221000,40.7637362,-102.30130807,1133.30004882812,727785.211485204,4516034.15859775,1.75
1530828222000,40.76373595,-102.30133546,1133.5,727782.900210309,4516034.05968156,2
1530828223000,40.76373605,-102.30136291,1133.69995117188,727780.582674582,4516033.99946836,2
1530828224000,40.76373567,-102.30139036,1133.5,727778.266778969,4516033.88596472,2.25
1530828225000,40.7637351,-102.30141758,1133.30004882812,727775.970948005,4516033.7519649,2.25
1530828226000,40.76373471,-102.30144414,1133.09997558594,727773.730215942,4516033.63966462,2
1530828227000,40.76373469,-102.30146966,1133.30004882812,727771.576011339,4516033.57114545,2
