gpsTime,lat,lon,altitude,x,y,speed
1530715895000,40.69940967,-102.20194294,1118.30004882812,736400.940367907,4509155.27615308,0
1530715896000,40.69941462,-102.20192784,1119,736402.198767852,4509155.86638466,0
1530715897000,40.69941747,-102.20192799,1116.80004882812,736402.176008741,4509156.18239827,0
1530715898000,40.69942198,-102.20190441,1115.19995117188,736404.152505598,4509156.74661645,0
1530715899000,40.69942487,-102.20191155,1114.90002441406,736403.538966173,4509157.04824678,0
1530715900000,40.69942903,-102.20190459,1113.90002441406,736404.112350037,4509157.52884883,0
1530715901000,40.69942996,-102.20194422,1113.59997558594,736400.760417012,4509157.52537704,0
1530715902000,40.69942431,-102.2019621,1113.5,736399.269590609,4509156.84994265,0
1530715903000,40.69942056,-102.20196863,1113.90002441406,736398.731089676,4509156.41601868,0
1530715904000,40.69942253,-102.20197474,1113.80004882812,736398.207838357,4509156.6182814,0
1530715905000,40.69942223,-102.20197106,1112.69995117188,736398.519851285,4509156.59488437,0
1530715906000,40.6994221,-102.20197072,1112.59997558594,736398.549040478,4509156.5813669,0
1530715907000,40.69942197,-102.20196987,1112.59997558594,736398.621323484,4509156.56922283,0
1530715908000,40.69942177,-102.20196957,1112.69995117188,736398.647380455,4509156.54782598,0
1530715909000,40.69942186,-102.20196945,1112.59997558594,736398.657201724,4509156.55814127,0
1530715910000,40.69942191,-102.20196939,1112.59997558594,736398.662094667,4509156.56385403,0
1530715911000,40.69942195,-102.20196944,1112.59997558594,736398.657728249,4509156.56816033,0
1530715912000,40.69942194,-102.20196945,1112.59997558594,736398.656918656,4509156.56702317,0
1530715913000,40.69942195,-102.20196932,1112.59997558594,736398.66786797,4509156.56848349,0
1530715914000,40.69942196,-102.20196931,1112.5,736398.668677564,4509156.56962066,0
1530715915000,40.69942204,-102.20196934,1112.5,736398.665859564,4509156.57842176,0
1530715916000,40.69942209,-102.20196932,1112.5,736398.6673726,4509156.58402681,0
1530715917000,40.69942208,-102.20196941,1112.5,736398.659803193,4509156.5826742,0
1530715918000,40.69942218,-102.20196947,1112.5,736398.654379498,4509156.593615,0
1530715919000,40.69942214,-102.2019696,1112.5,736398.643536335,4509156.58882397,0
1530715920000,40.69942217,-102.20196957,1112.5,736398.645965114,4509156.59223546,0
1530715921000,40.69942215,-102.20196956,1112.5,736398.646880858,4509156.59004192,0
1530715922000,40.69942226,-102.20196969,1112.5,736398.635506941,4509156.60190444,0
1530715923000,40.69942202,-102.20197303,1112.40002441406,736398.354133929,4509156.56626426,0
1530715924000,40.6994215,-102.20197806,1112.30004882812,736397.930950588,4509156.49498636,0
1530715925000,40.69941879,-102.20197814,1112.90002441406,736397.933779686,4509156.19389669,0
1530715926000,40.69941318,-102.2019819,1113.90002441406,736397.635918508,4509155.5609282,0
1530715927000,40.69940979,-102.20198365,1114.59997558594,736397.500042524,4509155.17984518,0
1530715928000,40.69940592,-102.20198735,1115.30004882812,736397.201094429,4509154.74021954,0
1530715929000,40.69939988,-102.20199538,1116.19995117188,736396.543949432,4509154.04801205,0
1530715930000,40.69940028,-102.20199757,1116.09997558594,736396.357484147,4509154.086524,0
1530715931000,40.69939943,-102.20200456,1116.09997558594,736395.769852806,4509153.97333025,0
1530715932000,40.69939986,-102.2020029,1116,736395.908597512,4509154.02554071,0
1530715933000,40.69939938,-102.20200262,1116.19995117188,736395.933955256,4509153.97300335,0
1530715934000,40.69939948,-102.20200236,1116.09997558594,736395.955570827,4509153.98480589,0
1530715935000,40.69939995,-102.20200209,1116.09997558594,736395.976722199,4509154.03771412,0
1530715936000,40.69939996,-102.20200204,1116,736395.980911701,4509154.038959,0
1530715937000,40.69939997,-102.20200204,1116,736395.980876318,4509154.04006924,0
1530715967000,40.6994043,-102.20199582,1115.19995117188,736396.491131074,4509154.53755193,0
1530715968000,40.69940591,-102.20199253,1114.90002441406,736396.763431778,4509154.72515986,0
1530715969000,40.69940588,-102.20199255,1114.90002441406,736396.761847974,4509154.72177529,0
1530715970000,40.69940617,-102.20199362,1115.19995117188,736396.670409332,4509154.75109072,0
1530715971000,40.69940631,-102.20199458,1115.40002441406,736396.588796184,4509154.76404882,0
1530715972000,40.69940454,-102.20199682,1115.40002441406,736396.405784184,4509154.56150468,0
1530715973000,40.69940412,-102.20199601,1115.5,736396.475713409,4509154.517056,0
1530715974000,40.69940617,-102.20199722,1115.30004882812,736396.366217649,4509154.74139614,0
1530715975000,40.69940391,-102.2019961,1114.5,736396.468851663,4509154.49349866,0
1530715976000,40.69940263,-102.20200156,1114.90002441406,736396.012023302,4509154.3366849,0
1530715977000,40.69940203,-102.20200371,1114.40002441406,736395.832476245,4509154.26428088,0
1530715978000,40.69940129,-102.20200789,1114.40002441406,736395.481894225,4509154.1708669,0
1530715979000,40.69940236,-102.2020071,1114.30004882812,736395.544861419,4509154.29178967,0
1530715980000,40.69940224,-102.20200696,1114.19995117188,736395.557115692,4509154.27884384,0
1530715981000,40.69940217,-102.20200692,1114.19995117188,736395.560743282,4509154.2711799,0
1530715982000,40.69940217,-102.20200693,1114.19995117188,736395.559898305,4509154.27115297,0
1530715983000,40.69940216,-102.20200691,1114.19995117188,736395.561623642,4509154.27009659,0
