gpsTime,lat,lon,altitude,x,y,speed
1531349107000,40.7128374,-102.11339434,1094.40002441406,743834.109229121,4510888.33219106,1
1531349108000,40.7128271,-102.11339991,1094.09997558594,743833.67627773,4510887.173155,1
1531349109000,40.71281846,-102.11340627,1094.09997558594,743833.170524047,4510886.19622569,1
1531349110000,40.71281591,-102.11340911,1094,743832.939907631,4510885.90522034,0
1531349111000,40.71281613,-102.11340977,1093.69995117188,743832.883346383,4510885.92781202,0
1531349112000,40.7128163,-102.11340964,1093.90002441406,743832.893708232,4510885.94704752,0
1531349113000,40.71281636,-102.11340979,1093.69995117188,743832.880816887,4510885.95329224,0
1531349114000,40.71281719,-102.11340966,1093.69995117188,743832.888768697,4510886.04580436,0
1531349115000,40.71281825,-102.11340891,1093.5,743832.948259278,4510886.16557498,0
1531349116000,40.71281896,-102.11340862,1093.5,743832.970166343,4510886.24520864,0
1531349117000,40.71281864,-102.11340859,1093.5,743832.973869297,4510886.20976394,0
1531349118000,40.71281922,-102.11340847,1093.5,743832.981889184,4510886.27449197,0
1531349119000,40.7128188,-102.11340796,1093.5,743833.026508494,4510886.22927847,0
1531349120000,40.7128187,-102.11340752,1093.5,743833.064045585,4510886.21939852,0
1531349121000,40.71281861,-102.1134072,1093.59997558594,743833.09140836,4510886.2102954,0
1531349122000,40.71281859,-102.11340704,1093.59997558594,743833.104998459,4510886.20851946,0
1531349123000,40.71281859,-102.11340698,1093.59997558594,743833.110067359,4510886.20868618,0
1531349124000,40.71281859,-102.11340694,1093.59997558594,743833.113446625,4510886.20879732,0
1531349125000,40.71281859,-102.11340692,1093.5,743833.115136259,4510886.20885289,0
1531349126000,40.71281859,-102.11340691,1093.59997558594,743833.115981076,4510886.20888068,0
1531349127000,40.7128186,-102.1134069,1093.5,743833.116789376,4510886.21001872,0
1531349128000,40.7128186,-102.1134069,1093.5,743833.116789376,4510886.21001872,0
1531349129000,40.7128186,-102.1134069,1093.59997558594,743833.116789376,4510886.21001872,0
1531349130000,40.7128186,-102.1134069,1093.5,743833.116789376,4510886.21001872,0
1531349131000,40.7128186,-102.11340689,1093.5,743833.117634194,4510886.2100465,0
1531349132000,40.71281788,-102.11340738,1093.30004882812,743833.078867313,4510886.12874687,0
1531349133000,40.71281814,-102.11340595,1093.40002441406,743833.198726685,4510886.16158678,0
1531349134000,40.71281815,-102.11340516,1093.40002441406,743833.265430687,4510886.1648921,0
1531349135000,40.71281794,-102.11340458,1093.40002441406,743833.315196886,4510886.14318839,0
1531349136000,40.71281762,-102.11340432,1093.40002441406,743833.338330625,4510886.10838276,0
1531349137000,40.71281711,-102.1134044,1093.40002441406,743833.333434398,4510886.05153763,0
1531349138000,40.712815,-102.11340562,1093.5,743833.238071596,4510885.81388464,0.25
1531349139000,40.71281215,-102.11340846,1093.19995117188,743833.008550642,4510885.48957173,0.25
1531349140000,40.71280841,-102.1134124,1093.5,743832.689349719,4510885.06339,0.25
1531349141000,40.71280432,-102.11341621,1093.30004882812,743832.382409426,4510884.59871068,0.5
1531349142000,40.71279991,-102.11342044,1093.30004882812,743832.04115528,4510884.09733632,0.5
1531349143000,40.71279531,-102.11342506,1093.40002441406,743831.667647021,4510883.57378356,0.5
1531349144000,40.71279052,-102.11342982,1093.30004882812,743831.283005062,4510883.02874704,0.5
1531349145000,40.71278554,-102.11343387,1093.30004882812,743830.959038849,4510882.46458853,0.5
1531349146000,40.71278067,-102.11343747,1093.19995117188,743830.672687685,4510881.91389315,0.5
1531349147000,40.7127756,-102.11344125,1093,743830.371860072,4510881.34049261,0.5
1531349148000,40.71277005,-102.11344486,1093.19995117188,743830.087147034,4510880.71427234,0.5
1531349149000,40.71276484,-102.1134482,1093.19995117188,743829.824002495,4510880.12655086,0.5
1531349150000,40.71275994,-102.11345098,1093,743829.607035714,4510879.57480317,0.5
1531349151000,40.71275482,-102.11345347,1092.80004882812,743829.415371937,4510878.99943572,0.5
1531349152000,40.7127494,-102.11345619,1092.80004882812,743829.205372775,4510878.39012166,0.5
1531349153000,40.7127445,-102.11345873,1092.90002441406,743829.008681507,4510877.83904084,0.5
1531349154000,40.71273971,-102.11346152,1092.59997558594,743828.790468098,4510877.29947816,0.5
1531349155000,40.71273445,-102.1134643,1092.40002441406,743828.574815676,4510876.70776144,0.5
1531349156000,40.71272943,-102.11346346,1092.5,743828.664110896,4510876.152749,0.5
1531349157000,40.71273127,-102.11346201,1092.40002441406,743828.779890712,4510876.36106418,0
1531349158000,40.71273154,-102.11346169,1092.30004882812,743828.805938976,4510876.3919301,0
1531349159000,40.71273175,-102.11346156,1092.30004882812,743828.816154791,4510876.4156066,0
1531349160000,40.71273215,-102.11346202,1092.5,743828.775832573,4510876.45873855,0
1531349161000,40.71273244,-102.11346263,1092.5,743828.723239754,4510876.48924096,0
1531349162000,40.71273288,-102.113463,1092.69995117188,743828.690374838,4510876.53706398,0
1531349163000,40.71273319,-102.11346305,1092.69995117188,743828.685018784,4510876.57134286,0
1531349164000,40.71273356,-102.11346352,1092.80004882812,743828.643961296,4510876.61111628,0
1531349165000,40.71273371,-102.11346399,1092.90002441406,743828.603707137,4510876.62646415,0
1531349166000,40.7127336,-102.11346455,1093,743828.556799008,4510876.61269541,0
1531349167000,40.71273357,-102.11346514,1093,743828.507064306,4510876.60772533,0
1531349168000,40.71273348,-102.11346573,1093,743828.457548695,4510876.59609374,0
1531349169000,40.71273347,-102.11346608,1093.09997558594,743828.42801659,4510876.59401101,0
