gpsTime,lat,lon,altitude,x,y,speed
1531244779000,40.78596452,-102.11263845,1089.5,743630.668045625,4519009.42386847,2.5
1531244780000,40.78595865,-102.11260981,1089.59997558594,743633.106415906,4519008.85177478,2.5
1531244781000,40.78595843,-102.11258019,1089.59997558594,743635.606819608,4519008.909705,2.5
1531244782000,40.78596037,-102.11255317,1089.30004882812,743637.879910701,4519009.20022357,2.5
1531244783000,40.78595882,-102.11253019,1089.69995117188,743639.824837477,4519009.09202808,2.25
1531244784000,40.78595446,-102.11252022,1089.69995117188,743640.682144262,4519008.63567508,1.5
1531244785000,40.78594534,-102.11250894,1089.30004882812,743641.667413488,4519007.6544797,1.5
1531244786000,40.78593347,-102.11249827,1089.09997558594,743642.61126572,4519006.36626614,1.75
1531244787000,40.78592195,-102.11248943,1089,743643.399406144,4519005.11182352,1.5
1531244788000,40.78592252,-102.11249721,1089,743642.740775045,4519005.15347607,0
1531244789000,40.78591952,-102.11249648,1089,743642.813353508,4519004.8224271,0.5
1531244790000,40.7859284,-102.11250777,1088.69995117188,743641.828117855,4519005.77694825,1
1531244791000,40.78593901,-102.11251898,1088.80004882812,743640.84330496,4519006.92376737,1.25
1531244792000,40.78595065,-102.11252941,1089.30004882812,743639.920547821,4519008.18711241,1.25
1531244793000,40.78596176,-102.11253652,1089.80004882812,743639.279900891,4519009.40084483,1.25
1531244794000,40.78597075,-102.11254018,1089.80004882812,743638.938150997,4519010.38879426,1
1531244795000,40.78597685,-102.11254337,1089.90002441406,743638.646635927,4519011.05718467,1
1531244796000,40.78597256,-102.11254272,1090,743638.717182048,4519010.58268937,0.25
1531244797000,40.78596882,-102.11253693,1089.90002441406,743639.219475037,4519010.18355014,0
1531244798000,40.78596707,-102.11253432,1090,743639.446131745,4519009.99651125,0
1531244799000,40.78596628,-102.11253296,1090,743639.563790551,4519009.91258196,0
1531244800000,40.78596612,-102.11253263,1090,743639.592224183,4519009.89573532,0
1531244801000,40.78596604,-102.11253243,1090,743639.60939461,4519009.88740932,0
1531244802000,40.78596606,-102.11253249,1089.90002441406,743639.604258114,4519009.88946301,0
1531244803000,40.78596614,-102.11253268,1089.80004882812,743639.587931576,4519009.89781682,0
1531244804000,40.78596617,-102.11253285,1089.80004882812,743639.573475723,4519009.90067493,0
1531244805000,40.7859661,-102.11253316,1089.80004882812,743639.547571238,4519009.89204114,0
1531244806000,40.78596634,-102.11253348,1089.69995117188,743639.519688844,4519009.91779769,0
1531244807000,40.78596665,-102.11253395,1089.90002441406,743639.478892047,4519009.950909,0
1531244808000,40.78596686,-102.11253433,1089.90002441406,743639.446056064,4519009.97316793,0
1531244809000,40.78596698,-102.11253457,1089.90002441406,743639.425363758,4519009.98582377,0
1531244810000,40.78596703,-102.11253469,1089.90002441406,743639.415054184,4519009.99104142,0
1531244811000,40.78596706,-102.11253475,1089.90002441406,743639.409881108,4519009.99420538,0
1531244812000,40.78596707,-102.11253479,1089.90002441406,743639.406468971,4519009.99520442,0
1531244813000,40.78596708,-102.1125348,1089.90002441406,743639.4055885,4519009.99628688,0
1531244814000,40.78596708,-102.11253482,1089.90002441406,743639.403900725,4519009.99623127,0
1531244815000,40.78596707,-102.11253482,1089.90002441406,743639.403937306,4519009.99512101,0
1531244816000,40.78596708,-102.11253483,1089.90002441406,743639.403056834,4519009.99620347,0
1531244817000,40.78596708,-102.11253484,1089.90002441406,743639.402212947,4519009.99617566,0
1531244818000,40.78596708,-102.11253484,1089.90002441406,743639.402212947,4519009.99617566,0
1531244819000,40.78596708,-102.11253485,1089.90002441406,743639.401369057,4519009.99614786,0
1531244820000,40.78596708,-102.11253485,1089.90002441406,743639.401369057,4519009.99614786,0
1531244821000,40.78596708,-102.11253484,1089.90002441406,743639.402212947,4519009.99617566,0
1531244822000,40.78596708,-102.11253485,1089.90002441406,743639.401369057,4519009.99614786,0
1531244823000,40.78596708,-102.11253485,1089.90002441406,743639.401369057,4519009.99614786,0
1531244824000,40.78596708,-102.11253485,1089.90002441406,743639.401369057,4519009.99614786,0
1531244825000,40.78596708,-102.11253485,1089.90002441406,743639.401369057,4519009.99614786,0
1531244826000,40.78596709,-102.11253484,1089.90002441406,743639.402176366,4519009.99728592,0
1531244827000,40.7859671,-102.11253485,1089.90002441406,743639.401295895,4519009.99836838,0
1531244828000,40.78596711,-102.11253486,1089.90002441406,743639.400415425,4519009.99945084,0
1531244829000,40.78596552,-102.11253465,1089.90002441406,743639.423953523,4519009.82350301,0.25
1531244830000,40.78595885,-102.11253552,1089.59997558594,743639.374934946,4519009.08053892,0.5
1531244831000,40.78595148,-102.11253761,1089.80004882812,743639.225522583,4519008.25646428,0.75
1531244832000,40.78594968,-102.11254021,1089.59997558594,743639.012696072,4519008.04938781,0
1531244833000,40.78594847,-102.11254151,1089.59997558594,743638.907416831,4519007.91143144,0
1531244834000,40.78594786,-102.11254219,1089.5,743638.852263832,4519007.84181471,0
1531244835000,40.78594649,-102.11254262,1089.5,743638.820988232,4519007.68851315,0
1531244836000,40.78594178,-102.11254423,1089.30004882812,743638.702351843,4519007.16110297,0.25
1531244837000,40.78593529,-102.11254714,1089.59997558594,743638.480521286,4519006.43245147,0.5
1531244838000,40.78592844,-102.11255161,1089.80004882812,743638.128360871,4519005.65949301,0.5
1531244839000,40.7859248,-102.11255752,1089.90002441406,743637.642937796,4519005.23892497,0
1531244840000,40.78592171,-102.11256036,1089.90002441406,743637.41457675,4519004.88795738,0.25
1531244841000,40.78592856,-102.11255873,1090,743637.527072725,4519005.65301931,0.5
1531244842000,40.78593638,-102.11255526,1089.90002441406,743637.791295919,4519006.53089274,0.75
1531244843000,40.78594312,-102.11255225,1089.90002441406,743638.0206509,4519007.28757882,0.75
1531244844000,40.78594785,-102.11255071,1090.30004882812,743638.133306948,4519007.81701488,0.5
