gpsTime,lat,lon,altitude,x,y,speed
1531169998000,40.79306482,-102.1125091,1090.90002441406,743615.607786488,4519798.10355096,0
1531169999000,40.79306381,-102.11250744,1090.90002441406,743615.751552355,4519797.99603015,0
1531170000000,40.79306277,-102.11250409,1090.90002441406,743616.038029971,4519797.88987778,0.25
1531170001000,40.79306165,-102.1125003,1091,743616.361927437,4519797.77606678,0
1531170002000,40.79306141,-102.1124983,1091,743616.531565273,4519797.75498168,0
1531170003000,40.79306153,-102.11249712,1091,743616.630694478,4519797.77158597,0
1531170004000,40.79306156,-102.11249636,1091,743616.69471342,4519797.77703003,0
1531170005000,40.79306137,-102.11249574,1091,743616.747724096,4519797.757659,0
1531170006000,40.79306104,-102.11249502,1091,743616.80968498,4519797.72302235,0
1531170007000,40.79306113,-102.11249421,1090.90002441406,743616.877703394,4519797.73526702,0
1531170008000,40.79306103,-102.11249327,1090.90002441406,743616.957386347,4519797.72677817,0
1531170009000,40.79306095,-102.11249243,1090.90002441406,743617.028558138,4519797.72023178,0
1531170010000,40.79306096,-102.11249186,1090.90002441406,743617.076618079,4519797.722927,0
1531170011000,40.79306024,-102.11248911,1090.90002441406,743617.311297012,4519797.65063474,0.25
1531170012000,40.79305948,-102.11248397,1090.90002441406,743617.747790202,4519797.58054712,0.25
1531170013000,40.79305883,-102.11247776,1090.80004882812,743618.274167409,4519797.52564771,0.5
1531170014000,40.79305839,-102.11247112,1090.69995117188,743618.83605964,4519797.49525955,0.5
1531170015000,40.79305788,-102.11246432,1090.69995117188,743619.41170877,4519797.45754449,0.5
1531170016000,40.7930571,-102.1124607,1090.5,743619.720017759,4519797.38100988,0
1531170017000,40.79305689,-102.11245836,1090.30004882812,743619.918235015,4519797.36420107,0
1531170018000,40.79305698,-102.11245651,1090.30004882812,743620.074008505,4519797.37933765,0
1531170019000,40.79305715,-102.11245431,1090.19995117188,743620.259022249,4519797.40432957,0
1531170020000,40.79305735,-102.11245254,1090.09997558594,743620.407642882,4519797.43145661,0
1531170021000,40.79305738,-102.11244904,1090.09997558594,743620.702862695,4519797.44451971,0.25
1531170022000,40.79305772,-102.11244299,1089.90002441406,743621.212116978,4519797.49909169,0.25
1531170023000,40.79305797,-102.11243591,1089.80004882812,743621.808611822,4519797.54653542,0.5
1531170024000,40.79305813,-102.11242756,1089.80004882812,743622.5125984,4519797.5875183,0.5
1531170025000,40.79305815,-102.11241807,1089.80004882812,743623.313290268,4519797.61612755,0.5
1531170026000,40.79305823,-102.11240775,1089.69995117188,743624.183797907,4519797.65370644,0.5
1531170027000,40.79305795,-102.1123928,1089.80004882812,743625.446301566,4519797.66419066,1
1531170028000,40.79305745,-102.11237915,1089.80004882812,743626.599916344,4519797.64663434,1
1531170029000,40.79305673,-102.11236528,1089.69995117188,743627.772899667,4519797.60526417,1
1531170030000,40.79305663,-102.11235101,1089.69995117188,743628.977366456,4519797.63384283,1
1531170031000,40.79305668,-102.11233746,1089.69995117188,743630.120530898,4519797.67707348,1
1531170032000,40.7930567,-102.11232527,1089.80004882812,743631.149048471,4519797.71319166,1
1531170033000,40.79305623,-102.11231348,1089.69995117188,743632.145606975,4519797.69379474,1
1531170034000,40.79305608,-102.11230157,1089.90002441406,743633.151120213,4519797.7102601,1
1531170035000,40.79305638,-102.11228979,1089.80004882812,743634.144017535,4519797.77632594,1
1531170036000,40.79305704,-102.11227784,1089.90002441406,743635.149942192,4519797.88283414,1
1531170037000,40.79305771,-102.11226561,1090.19995117188,743636.179456609,4519797.99123138,1
1531170038000,40.79305848,-102.11225324,1090.40002441406,743637.220418286,4519798.11112072,1
1531170039000,40.7930592,-102.11224113,1090.5,743638.239624125,4519798.22473587,1
1531170040000,40.79305965,-102.11222931,1090.5,743639.235347721,4519798.30756758,1
1531170041000,40.79305984,-102.11221753,1090.09997558594,743640.228647469,4519798.36142135,1
1531170042000,40.79306019,-102.11220561,1089.90002441406,743641.233174941,4519798.43342879,1
1531170043000,40.79306066,-102.1121936,1089.80004882812,743642.244857503,4519798.51900981,1
1531170044000,40.79306122,-102.11218118,1089.69995117188,743643.290806481,4519798.61572353,1
1531170045000,40.79306172,-102.11216799,1089.90002441406,743644.401947496,4519798.70791712,1
1531170046000,40.79306211,-102.11215455,1089.80004882812,743645.53458597,4519798.78859323,1
1531170047000,40.79306251,-102.11214006,1090.30004882812,743646.755786711,4519798.87329977,1
1531170048000,40.79306266,-102.11212586,1090.09997558594,743647.953432072,4519798.92944345,1
1531170049000,40.79306308,-102.11211173,1090,743649.144182855,4519799.01536978,1
1531170050000,40.79306323,-102.112098,1089.90002441406,743650.302169662,4519799.07020677,1
1531170051000,40.79306356,-102.11208421,1089.90002441406,743651.464560597,4519799.14519556,1
1531170052000,40.79306404,-102.11207079,1090.09997558594,743652.595182081,4519799.2358095,1
1531170053000,40.7930643,-102.11205767,1090.19995117188,743653.701294628,4519799.3011635,1
1531170054000,40.79306466,-102.11204453,1090.40002441406,743654.808728836,4519799.37767593,1
1531170055000,40.79306517,-102.11203144,1090.69995117188,743655.911395147,4519799.47070343,1
1531170056000,40.79306564,-102.11201841,1090.5,743657.00914502,4519799.55912317,1
1531170057000,40.79306628,-102.11200514,1090.40002441406,743658.126523964,4519799.66708502,1
1531170058000,40.79306681,-102.11199194,1090.5,743659.238398826,4519799.76263946,1
1531170059000,40.79306714,-102.11197901,1090.30004882812,743660.328222979,4519799.8352379,1
1531170060000,40.79306759,-102.1119659,1090.40002441406,743661.432796376,4519799.92166026,1
1531170061000,40.79306794,-102.11195311,1090.19995117188,743662.510734139,4519799.99609019,1
1531170062000,40.79306863,-102.11194081,1090.19995117188,743663.546081555,4519800.10690648,1
1531170063000,40.79306952,-102.11192873,1090.09997558594,743664.562133493,4519800.23931632,1
1531170064000,40.79307007,-102.11191697,1090.09997558594,743665.55242806,4519800.33308738,1
1531170065000,40.79307055,-102.11190565,1090.19995117188,743666.505851632,4519800.41786299,1
1531170066000,40.79307061,-102.11189508,1090.19995117188,743667.397527272,4519800.45392177,1
1531170067000,40.79307026,-102.11188568,1090.09997558594,743668.191978854,4519800.44120583,1
1531170068000,40.79307066,-102.11188897,1090.09997558594,743667.912905292,4519800.47646621,0
1531170069000,40.79307051,-102.11188962,1090.19995117188,743667.8586073,4519800.45800448,0
1531170070000,40.79307042,-102.11188942,1090.30004882812,743667.875812627,4519800.44856834,0
1531170071000,40.7930703,-102.11188929,1090.5,743667.887221148,4519800.43560674,0
1531170072000,40.79307035,-102.11188921,1090.5,743667.893788564,4519800.44138055,0
1531170073000,40.79307041,-102.11188875,1090.59997558594,743667.932383734,4519800.44932149,0
1531170074000,40.79307045,-102.1118883,1090.59997558594,743667.970208296,4519800.45501408,0
1531170075000,40.79307064,-102.11188795,1090.69995117188,743667.999045948,4519800.47708251,0
1531170076000,40.79307075,-102.11188748,1090.80004882812,743668.038301943,4519800.49060257,0
1531170077000,40.79307076,-102.11188747,1090.69995117188,743668.039109146,4519800.49174065,0
1531170078000,40.79307066,-102.1118874,1090.59997558594,743668.045381685,4519800.4808327,0
1531170079000,40.79307063,-102.11188738,1090.59997558594,743668.047179067,4519800.47755753,0
1531170080000,40.79307059,-102.11188736,1090.59997558594,743668.049013044,4519800.4731721,0
1531170081000,40.79307053,-102.11188602,1090.59997558594,743668.162301637,4519800.47023733,0
1531170082000,40.79307057,-102.11188287,1090.5,743668.427951842,4519800.48343919,0.25
1531170083000,40.79307078,-102.11187802,1090.30004882812,743668.83642571,4519800.5202436,0.25
1531170084000,40.79307082,-102.11187186,1090.30004882812,743669.356059319,4519800.54181694,0.5
1531170085000,40.79307075,-102.11186489,1090.19995117188,743669.944443165,4519800.55343021,0.5
1531170086000,40.7930705,-102.11185751,1090.19995117188,743670.568081476,4519800.54619909,0.5
1531170087000,40.79307048,-102.1118502,1090.09997558594,743671.184971508,4519800.5643094,0.5
1531170088000,40.79307041,-102.11184252,1090,743671.83326507,4519800.5778975,0.5
1531170089000,40.79307055,-102.11183477,1090,743672.486696717,4519800.61499589,0.5
1531170090000,40.79307081,-102.11182713,1089.59997558594,743673.13040743,4519800.66511155,0.5
1531170091000,40.79307135,-102.11181966,1089.40002441406,743673.758748882,4519800.74584184,0.5
1531170092000,40.79307152,-102.11181225,1089.59997558594,743674.383381575,4519800.78532555,0.5
1531170093000,40.79307125,-102.11180521,1089.59997558594,743674.978403936,4519800.77492864,0.5
1531170094000,40.79307083,-102.11179871,1089.5,743675.528410112,4519800.74637593,0.5
1531170095000,40.7930699,-102.11179225,1089.59997558594,743676.076907501,4519800.66108857,0.5
1531170096000,40.79306945,-102.11178584,1089.5,743676.619429296,4519800.62895483,0.5
1531170097000,40.79306929,-102.11177918,1089.5,743677.181984776,4519800.6297141,0.5
1531170098000,40.7930691,-102.11177207,1089.5,743677.78262099,4519800.62839422,0.5
1531170099000,40.79306873,-102.11176457,1089.40002441406,743678.416824094,4519800.60817435,0.5
1531170100000,40.79306854,-102.11175685,1089.40002441406,743679.068932039,4519800.60855118,0.5
1531170101000,40.79306834,-102.11174887,1089.30004882812,743679.743015355,4519800.60854095,0.5
1531170102000,40.79306807,-102.11174054,1089.19995117188,743680.446887806,4519800.6017324,0.5
1531170103000,40.79306749,-102.11173215,1089.40002441406,743681.156957559,4519800.56067264,0.5
1531170104000,40.79306701,-102.11172369,1089.19995117188,743681.872567945,4519800.53091027,0.5
1531170105000,40.79306707,-102.11171519,1089.19995117188,743682.589577299,4519800.56121346,0.5
1531170106000,40.79306724,-102.11170671,1089.19995117188,743683.304496484,4519800.60367399,0.75
1531170107000,40.79306729,-102.11169806,1089.09997558594,743684.034199414,4519800.63328426,0.75
1531170108000,40.79306726,-102.11168923,1089.09997558594,743684.779383499,4519800.65451315,0.75
1531170109000,40.79306737,-102.1116805,1089.30004882812,743685.515617233,4519800.69100767,0.75
1531170110000,40.79306758,-102.11167172,1089.19995117188,743686.255703985,4519800.73874396,0.75
1531170111000,40.79306746,-102.11166298,1089.19995117188,743686.993623261,4519800.74973037,0.75
1531170112000,40.79306729,-102.111654,1089.19995117188,743687.7519767,4519800.75583308,0.75
1531170113000,40.79306724,-102.1116446,1089.19995117188,743688.545330515,4519800.77642724,0.75
1531170114000,40.79306713,-102.11163482,1089.19995117188,743689.370968275,4519800.79141685,0.75
1531170115000,40.79306733,-102.11162468,1089.30004882812,743690.225848249,4519800.84182605,0.75
1531170116000,40.79306767,-102.11161415,1089.19995117188,743691.113123995,4519800.90886381,0.75
1531170117000,40.79306831,-102.11160321,1089.09997558594,743692.033897527,4519801.01034999,0.75
1531170118000,40.79306916,-102.11159209,1089.30004882812,743692.969090848,4519801.13565249,0.75
1531170119000,40.79306992,-102.11158087,1089.09997558594,743693.913051525,4519801.25124089,0.75
1531170120000,40.79307047,-102.11156943,1089.19995117188,743694.876344327,4519801.34412581,0.75
1531170121000,40.79307125,-102.11155851,1089.09997558594,743695.794917806,4519801.46110053,0.75
1531170122000,40.79307149,-102.11154803,1089.19995117188,743696.678340476,4519801.51689725,0.75
1531170123000,40.79307147,-102.11153863,1089.19995117188,743697.471584461,4519801.54082316,0.75
1531170124000,40.79307,-102.11153848,1089.30004882812,743697.489621537,4519801.37803163,0
1531170125000,40.79306911,-102.1115377,1089.19995117188,743697.558695175,4519801.28138777,0
1531170126000,40.79306891,-102.11153694,1089.19995117188,743697.623555866,4519801.26129647,0
1531170127000,40.79306857,-102.11153663,1089.19995117188,743697.650958002,4519801.22440978,0
1531170128000,40.79306844,-102.11153646,1089.09997558594,743697.665778373,4519801.21044922,0
1531170129000,40.79306805,-102.11153651,1089.09997558594,743697.662986753,4519801.16700986,0
1531170130000,40.79306778,-102.11153669,1089,743697.648786557,4519801.13653206,0
1531170131000,40.79306781,-102.11153639,1088.90002441406,743697.673990721,4519801.14069732,0
1531170132000,40.7930675,-102.11153565,1088.80004882812,743697.737566408,4519801.10833749,0
1531170133000,40.79306726,-102.11153478,1088.69995117188,743697.811855284,4519801.0841111,0
1531170134000,40.79306712,-102.11153408,1088.69995117188,743697.871433588,4519801.07051449,0
1531170135000,40.79306706,-102.11153369,1088.69995117188,743697.904561336,4519801.06493771,0
1531170136000,40.79306704,-102.11153345,1088.69995117188,743697.924885706,4519801.06338475,0
1531170137000,40.79306702,-102.11153331,1088.69995117188,743697.936772087,4519801.06155364,0
1531170138000,40.793067,-102.11153322,1088.69995117188,743697.944439474,4519801.05958346,0
1531170139000,40.793067,-102.11153318,1088.69995117188,743697.94781467,4519801.05969472,0
1531170140000,40.79306699,-102.11153315,1088.69995117188,743697.950382665,4519801.0586679,0
1531170141000,40.79306699,-102.11153313,1088.69995117188,743697.952070263,4519801.05872353,0
1531170142000,40.79306699,-102.11153311,1088.69995117188,743697.953757861,4519801.05877916,0
1531170143000,40.79306698,-102.1115331,1088.69995117188,743697.954638258,4519801.05769671,0
1531170144000,40.79306698,-102.11153309,1088.69995117188,743697.955482058,4519801.05772453,0
1531170145000,40.79306699,-102.11153308,1088.69995117188,743697.956289257,4519801.05886261,0
1531170146000,40.79306699,-102.11153308,1088.69995117188,743697.956289257,4519801.05886261,0
1531170147000,40.79306699,-102.11153308,1088.69995117188,743697.956289257,4519801.05886261,0
1531170148000,40.79306699,-102.11153308,1088.69995117188,743697.956289257,4519801.05886261,0
1531170149000,40.79306699,-102.11153308,1088.69995117188,743697.956289257,4519801.05886261,0
1531170150000,40.79306699,-102.11153308,1088.69995117188,743697.956289257,4519801.05886261,0
1531170151000,40.79306699,-102.11153308,1088.69995117188,743697.956289257,4519801.05886261,0
1531170152000,40.79306699,-102.11153308,1088.69995117188,743697.956289257,4519801.05886261,0
1531170153000,40.79306699,-102.11153307,1088.69995117188,743697.957133056,4519801.05889042,0
1531170154000,40.79306699,-102.11153307,1088.69995117188,743697.957133056,4519801.05889042,0
1531170155000,40.79306699,-102.11153307,1088.69995117188,743697.957133056,4519801.05889042,0
1531170156000,40.79306698,-102.11153307,1088.69995117188,743697.957169655,4519801.05778016,0
1531170157000,40.79306698,-102.11153307,1088.69995117188,743697.957169655,4519801.05778016,0
1531170158000,40.79306698,-102.11153307,1088.69995117188,743697.957169655,4519801.05778016,0
1531170159000,40.79306698,-102.11153308,1088.69995117188,743697.956325856,4519801.05775234,0
1531170160000,40.79306699,-102.11153308,1088.69995117188,743697.956289257,4519801.05886261,0
1531170161000,40.79306699,-102.11153309,1088.69995117188,743697.955445458,4519801.05883479,0
1531170162000,40.79306699,-102.11153309,1088.69995117188,743697.955445458,4519801.05883479,0
1531170163000,40.79306699,-102.1115331,1088.69995117188,743697.954601659,4519801.05880698,0
1531170164000,40.79306698,-102.1115331,1088.69995117188,743697.954638258,4519801.05769671,0
1531170165000,40.79306698,-102.1115331,1088.69995117188,743697.954638258,4519801.05769671,0
1531170166000,40.79306698,-102.11153311,1088.69995117188,743697.95379446,4519801.0576689,0
1531170167000,40.79306698,-102.11153311,1088.69995117188,743697.95379446,4519801.0576689,0
1531170168000,40.79306698,-102.11153311,1088.69995117188,743697.95379446,4519801.0576689,0
1531170169000,40.79306699,-102.11153311,1088.69995117188,743697.953757861,4519801.05877916,0
1531170170000,40.79306699,-102.11153311,1088.69995117188,743697.953757861,4519801.05877916,0
1531170171000,40.79306698,-102.1115331,1088.69995117188,743697.954638258,4519801.05769671,0
1531170172000,40.79306697,-102.11153308,1088.69995117188,743697.956362456,4519801.05664208,0
1531170173000,40.79306696,-102.11153307,1088.69995117188,743697.957242854,4519801.05555963,0
1531170174000,40.79306696,-102.11153306,1088.69995117188,743697.958086653,4519801.05558745,0
1531170175000,40.79306695,-102.11153305,1088.69995117188,743697.95896705,4519801.054505,0
1531170176000,40.79306695,-102.11153304,1088.69995117188,743697.95981085,4519801.05453282,0
1531170177000,40.79306695,-102.11153303,1088.69995117188,743697.960654648,4519801.05456063,0
1531170178000,40.79306695,-102.11153302,1088.69995117188,743697.961498447,4519801.05458845,0
