gpsTime,lat,lon,altitude,x,y,speed
1530985629000,40.77838507,-102.3822141,1161.59997558594,720906.996726824,4517453.46806726,3.5
1530985630000,40.77838588,-102.38216929,1161.69995117188,720910.775811789,4517453.67092759,3.5
1530985631000,40.778386,-102.38212068,1161.69995117188,720914.877887935,4517453.80676157,3.75
1530985632000,40.77838515,-102.38205896,1161.40002441406,720920.089607542,4517453.86794809,4.75
1530985633000,40.77838465,-102.38199456,1161.40002441406,720925.526347282,4517453.97475088,4.75
1530985717000,40.77836394,-102.37808445,1157.30004882812,721255.591597066,4517461.53802547,1.75
1530985718000,40.77836571,-102.37806572,1157.19995117188,721257.16645195,4517461.78181379,1.75
1530985719000,40.77836856,-102.37804711,1157.30004882812,721258.727592977,4517462.14520382,1.75
1530985720000,40.77837197,-102.37802868,1157.40002441406,721260.271683069,4517462.5703124,1.75
1530985721000,40.77837463,-102.37801055,1157.5,721261.792944796,4517462.91139717,1.75
1530985722000,40.77837615,-102.37799209,1157.59997558594,721263.345842601,4517463.12674966,1.75
1530985723000,40.77837703,-102.37797361,1157.5,721264.90255352,4517463.27109857,1.75
1530985724000,40.77837728,-102.37795512,1157.59997558594,721266.462200433,4517463.34552889,1.75
1530985725000,40.77837827,-102.37793544,1157.69995117188,721268.119820883,4517463.50512016,1.75
1530985726000,40.77838022,-102.37791551,1157.30004882812,721269.795352249,4517463.77192447,1.75
1530985727000,40.77838322,-102.37789555,1157.30004882812,721271.46992852,4517464.15537849,1.75
1530985728000,40.77838823,-102.37787627,1157.30004882812,721273.080440636,4517464.7602715,1.75
1530985729000,40.77839569,-102.37785805,1157.59997558594,721274.5933569,4517465.63449404,1.75
1530985730000,40.77840625,-102.37784324,1157.59997558594,721275.808188699,4517466.84427826,1.75
1530985731000,40.77841991,-102.37783088,1157.5,721276.805955837,4517468.39204748,1.75
1530985732000,40.77843562,-102.37782214,1157.40002441406,721277.491402338,4517470.1582744,1.75
1530985733000,40.7784521,-102.37781733,1157.40002441406,721277.842616492,4517472.00006755,1.75
1530985734000,40.77846876,-102.37781605,1157.80004882812,721277.895316124,4517473.8529334,1.75
1530985735000,40.77848484,-102.37781789,1158,721277.686627565,4517475.63352989,1.75
1530985736000,40.77850014,-102.37782294,1158.09997558594,721277.209619584,4517477.31942534,1.75
1530985737000,40.77851444,-102.3778307,1157.80004882812,721276.507220741,4517478.88745705,1.75
1530985738000,40.77852797,-102.37784167,1157.59997558594,721275.536469578,4517480.36189805,1.75
