gpsTime,lat,lon,altitude,x,y,speed
1531244058000,40.78595324,-102.11265574,1089,743629.250223874,4519008.12341985,1
1531244059000,40.78594814,-102.11264315,1088.80004882812,743630.331335859,4519007.5921908,1
1531244060000,40.785944,-102.11263118,1088.69995117188,743631.356615193,4519007.16582326,1
1531244061000,40.78594075,-102.11261972,1088.5,743632.335600665,4519006.83685122,1
1531244062000,40.78593764,-102.11260809,1088.40002441406,743633.328420222,4519006.52389564,1
1531244063000,40.78593423,-102.11259618,1088.19995117188,743634.345966185,4519006.17841084,1
1531244064000,40.78593075,-102.11258439,1088.19995117188,743635.353641647,4519005.82482069,1
1531244065000,40.78592777,-102.11257303,1088.59997558594,743636.323200932,4519005.5255482,1
1531244066000,40.78592425,-102.11256136,1088.59997558594,743637.320896244,4519005.1671836,1
1531244067000,40.78591974,-102.11254998,1089,743638.297740402,4519004.69809681,1
1531244068000,40.78591544,-102.11253824,1089,743639.304196502,4519004.25332663,1
1531244069000,40.78591203,-102.11252646,1088.80004882812,743640.310772545,4519003.90748116,1
1531244070000,40.78590937,-102.11251456,1088.69995117188,743641.324731747,4519003.64523917,1
1531244071000,40.78590675,-102.11250287,1088.40002441406,743642.320823022,4519003.38685446,1
1531244072000,40.7859039,-102.1124912,1088.30004882812,743643.316067981,4519003.10287823,1
1531244073000,40.7859008,-102.11247945,1088.19995117188,743644.318978691,4519002.79136802,1
1531244074000,40.78589829,-102.11246738,1088.40002441406,743645.346735618,4519002.54625319,1
1531244075000,40.78589595,-102.11245522,1088.59997558594,743646.38146573,4519002.32026322,1
1531244076000,40.78589376,-102.11244289,1088.69995117188,743647.429993306,4519002.11140002,1
1531244077000,40.78589153,-102.11243145,1088.59997558594,743648.403561091,4519001.8956212,1
1531244078000,40.78588953,-102.11241919,1088.30004882812,743649.445486504,4519001.70765863,1
1531244079000,40.785889,-102.11240694,1088.19995117188,743650.481190401,4519001.68287698,1
1531244080000,40.78588837,-102.11239385,1088.40002441406,743651.588146892,4519001.64932857,1
1531244081000,40.78588776,-102.11238127,1088.69995117188,743652.651991858,4519001.61658273,1
1531244082000,40.78588719,-102.1123694,1088.80004882812,743653.655774334,4519001.58630384,1
1531244083000,40.78588585,-102.11235806,1088.59997558594,743654.617647599,4519001.46906113,1
1531244084000,40.78588487,-102.11234628,1088.90002441406,743655.615335046,4519001.39301148,1
1531244085000,40.78588378,-102.11233478,1088.69995117188,743656.589796029,4519001.30397049,1
1531244086000,40.78588323,-102.11232326,1088.90002441406,743657.56396929,4519001.27493942,1
1531244087000,40.78588283,-102.11231157,1089,743658.551939935,4519001.26303513,1
1531244088000,40.78588211,-102.11230014,1088.59997558594,743659.519140152,4519001.21487959,1
1531244089000,40.78588061,-102.11228957,1088.80004882812,743660.416619442,4519001.07773228,1
1531244090000,40.78587872,-102.11228969,1088.80004882812,743660.413407214,4519000.86755899,0
1531244091000,40.7858785,-102.11229275,1088.90002441406,743660.155981745,4519000.83462424,0
1531244092000,40.78587936,-102.1122942,1089,743660.03047145,4519000.92607479,0
1531244093000,40.78587853,-102.11229462,1088.90002441406,743659.998064571,4519000.8327551,0
1531244094000,40.78587881,-102.11229518,1088.69995117188,743659.949782372,4519000.86228525,0
1531244095000,40.78587977,-102.11229605,1088.59997558594,743659.872851853,4519000.96645124,0
1531244096000,40.78587965,-102.11229701,1088.59997558594,743659.792277431,4519000.95045861,0
1531244097000,40.78587949,-102.11229752,1088.5,743659.749824393,4519000.93127625,0
1531244098000,40.78587897,-102.11229858,1088.40002441406,743659.662274442,4519000.87059506,0
1531244099000,40.78587905,-102.11229957,1088.5,743659.578436663,4519000.87672426,0
1531244100000,40.78587907,-102.11229998,1088.59997558594,743659.543764007,4519000.8778047,0
1531244101000,40.78587908,-102.11230038,1088.59997558594,743659.509971826,4519000.87780268,0
1531244102000,40.78587908,-102.11230053,1088.59997558594,743659.497313476,4519000.87738558,0
1531244103000,40.78587895,-102.11229836,1088.59997558594,743659.68091319,4519000.86898629,0.5
1531244104000,40.78587856,-102.1122918,1088.40002441406,743660.235931785,4519000.84392749,0.5
1531244105000,40.78587898,-102.11228344,1088.30004882812,743660.939887236,4519000.91380528,0.75
1531244106000,40.78587962,-102.11227312,1088.30004882812,743661.808440247,4519001.01355914,0.75
1531244107000,40.78588009,-102.11226219,1088.40002441406,743662.72909247,4519001.09613489,0.75
1531244108000,40.78588065,-102.11225057,1088.09997558594,743663.707643821,4519001.19062184,0.75
